Region,Mes,PDSI,aet,def,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws
Caldas,2018-10,1.1965616045845282,89.36876790830945,0.0,89.36876790830945,290.5318051575931,201.16103151862464,54.173638968481384,172.19140401146132,0.0037249283667621777,23.488252148997137,15.172779369627511,1.9733065902578795,0.37148997134670486,0.6739255014326648
Caldas,2018-11,1.4575931232091706,87.7189111747851,0.0,87.7189111747851,274.97077363896847,187.25329512893984,54.173638968481384,182.3710601719198,0.0022922636103151865,23.341260744985675,15.434097421203441,2.0200143266475643,0.41060171919770777,0.7464183381088825
Caldas,2018-12,-0.10343839541547048,82.68223495702006,19.50114613180516,102.18338108882521,58.37163323782235,2.9194842406876793,26.95100286532951,210.36217765042983,0.0,24.29140401146132,14.693982808022925,1.920057306590258,0.6112893982808023,0.9209169054441262
Caldas,2019-01,-0.8441260744985658,83.00659025787967,24.335530085959885,107.34212034383954,85.79025787965617,5.382234957020057,24.349570200573066,210.56160458452723,0.0,25.361031518624642,16.174212034383956,1.8327106017191976,0.8811747851002866,0.9292263610315187
Caldas,2019-02,-0.6487106017191958,93.64441260744987,4.635243553008596,98.27965616045844,125.33094555873926,20.393123209169058,35.64183381088825,208.3372492836676,0.0,25.865329512893982,16.551002865329515,2.02,0.7641260744985674,0.9819484240687679
Caldas,2019-03,-0.239255014326646,108.41891117478511,2.342406876790831,110.76131805157594,165.99856733524356,51.460458452722065,41.76246418338109,210.6601719197708,0.0005730659025787966,25.480515759312322,16.637249283667625,2.0692005730659027,0.67378223495702,0.9607449856733524
Caldas,2019-04,-0.22636103151862305,100.60200573065902,0.0,100.60200573065902,252.06532951289398,139.0510028653295,54.173638968481384,196.04441260744986,0.0011461318051575933,25.070200573065904,16.466762177650434,2.0787707736389684,0.6115759312320916,0.8934097421203439
Caldas,2019-05,-0.3206303724928352,103.10143266475644,0.0,103.10143266475644,239.1297994269341,136.02865329512895,54.173638968481384,195.21977077363897,0.0005730659025787966,25.093123209169054,16.740401146131806,2.027997134670487,0.6740687679083095,0.9979942693409742
Caldas,2019-06,-0.8753581661891101,104.71318051575932,0.5243553008595988,105.23753581661892,146.94756446991406,43.136962750716336,53.274785100286536,203.16103151862464,0.0002865329512893983,25.710601719197708,16.923209169054445,1.9796876790830946,0.8007449856733524,1.1954154727793695
Caldas,2019-07,-1.6300859598853854,81.82750716332379,38.012320916905445,119.83982808022922,58.509742120343844,3.9727793696275073,25.981088825214897,221.9005730659026,0.0005730659025787966,26.214613180515762,16.536389684813756,1.8270716332378225,0.9964183381088825,1.319484240687679
Caldas,2019-08,-2.8653295128939815,55.54355300859599,73.143553008596,128.68710601719198,50.232664756446994,3.0303724928366766,17.638681948424072,235.68939828080232,0.0,26.01948424068768,16.498853868194846,1.749616045845272,1.0501432664756447,1.4684813753581663
Caldas,2019-09,-3.5495702005730645,111.94928366762178,4.265042979942693,116.21432664756448,126.77564469914041,7.580229226361031,24.889971346704872,226.8765042979943,0.0,25.720916905444128,16.469340974212038,1.8429570200573067,0.9154727793696275,1.080515759312321
Caldas,2019-10,-3.9733524355300847,106.50744985673352,0.980515759312321,107.48796561604586,234.50544412607454,107.52865329512893,45.35501432664757,209.69455587392554,0.00171919770773639,24.21375358166189,15.867908309455588,1.9274871060171919,0.6338681948424069,0.9851002865329513
Caldas,2019-11,-4.128653295128938,93.92005730659025,0.0,93.92005730659025,206.63323782234957,104.74641833810888,53.32177650429799,192.08939828080227,0.0005730659025787966,24.337535816618914,16.081375358166195,2.020828080229226,0.5612034383954155,0.9779369627507164
