municipio,date,anio,mes,et_real_mm,et_potencial_mm,n_pixeles
Victoria,2018-07-31,2018,7,105.59213281483696,106.23043673347291,39
Victoria,2018-08-31,2018,8,122.6144630571343,123.05650613221655,39
Victoria,2018-09-30,2018,9,108.06727490278192,108.06727490278192,39
Victoria,2018-10-31,2018,10,102.57230032904576,102.57230032904576,39
Victoria,2018-11-30,2018,11,101.87569548309898,101.87569548309898,39
Victoria,2018-12-31,2018,12,94.20676039485492,120.36574932695184,39
Victoria,2019-01-31,2019,1,64.96429853425067,126.52355668561174,39
Victoria,2019-02-28,2019,2,98.13580616212982,116.07476817230032,39
Victoria,2019-03-31,2019,3,106.1934938677834,127.33308405623691,39
Victoria,2019-04-30,2019,4,120.33725695483096,120.33725695483096,39
Victoria,2019-05-31,2019,5,120.44820520490578,120.44820520490578,39
Victoria,2019-06-30,2019,6,128.51918935088244,128.51918935088244,39
Victoria,2019-07-31,2019,7,74.3618306909961,147.9545468142387,39
Victoria,2019-08-31,2019,8,17.190921328148367,160.07861202512717,39
Victoria,2019-09-30,2019,9,123.97698175291654,135.42967394555788,39
Victoria,2019-10-31,2019,10,116.3881842656297,124.1253215674544,39
Victoria,2019-11-30,2019,11,108.13257553096018,108.13257553096018,39
Victoria,2019-12-31,2019,12,112.46340113670348,116.04458570146576,39
Victoria,2020-01-31,2020,1,106.96727490278194,138.27152258450494,39
Victoria,2020-02-29,2020,2,34.53984445109183,142.15643134908763,39
Victoria,2020-03-31,2020,3,59.9729434639545,151.2065360454681,39
Victoria,2020-04-30,2020,4,60.24255160035896,136.11883039186358,39
Victoria,2020-05-31,2020,5,130.23982949446605,130.23982949446605,39
Victoria,2020-06-30,2020,6,121.49830990128622,121.80237810349983,39
Victoria,2020-07-31,2020,7,121.0779090637152,121.13511815734368,39
Victoria,2020-08-31,2020,8,127.3639844451092,127.3639844451092,39
Victoria,2020-09-30,2020,9,128.17078970984147,128.2306610828597,39
Victoria,2020-10-31,2020,10,124.0126383487885,124.94750224349386,39
Victoria,2020-11-30,2020,11,113.36088842357162,113.36088842357162,39
Victoria,2020-12-31,2020,12,115.97868680825604,116.0373167813341,39
Victoria,2021-01-31,2021,1,55.643015255758286,132.2145677535148,39
Victoria,2021-02-28,2021,2,76.14745737361649,129.19863894705352,39
Victoria,2021-03-31,2021,3,123.37250972180676,129.4848339814538,39
Victoria,2021-04-30,2021,4,119.76114268620996,119.76114268620996,39
Victoria,2021-05-31,2021,5,115.08881244391269,115.08881244391269,39
Victoria,2021-06-30,2021,6,111.34762189650014,111.34762189650014,39
Victoria,2021-07-31,2021,7,120.696724498953,126.80708944062216,39
Victoria,2021-08-31,2021,8,124.83109482500748,124.83109482500748,39
Victoria,2021-09-30,2021,9,122.88525276697573,123.32153754113068,39
Victoria,2021-10-31,2021,10,111.15115166018546,111.15115166018546,39
Victoria,2021-11-30,2021,11,106.18042177684715,106.18042177684715,39
Victoria,2021-12-31,2021,12,108.54101106790309,110.77944959617112,39
Victoria,2022-01-31,2022,1,92.71301226443316,120.22910559377804,39
Victoria,2022-02-28,2022,2,80.92677236015552,113.41316183069098,39
Victoria,2022-03-31,2022,3,120.88914148967991,120.88914148967991,39
Victoria,2022-04-30,2022,4,113.54570744839964,113.54570744839964,39
Victoria,2022-05-31,2022,5,109.15305115166014,118.62527669757704,39
Victoria,2022-06-30,2022,6,96.9107388573138,96.9107388573138,39
Victoria,2022-07-31,2022,7,111.0465300628178,111.29780137600952,39
Victoria,2022-08-31,2022,8,122.47529165420282,124.49661980257255,39
Victoria,2022-09-30,2022,9,123.4438976966796,123.4438976966796,39
Victoria,2022-10-31,2022,10,105.14154950643136,105.14154950643136,39
Victoria,2022-11-30,2022,11,103.68972479808556,103.68972479808556,39
Victoria,2022-12-31,2022,12,100.2987885133114,115.12035596769364,39
Victoria,2023-01-31,2023,1,102.71023033203706,126.04325456177084,39
Victoria,2023-02-28,2023,2,63.614896799282086,127.62783428058631,39
Victoria,2023-03-31,2023,3,118.19071193538736,118.19071193538736,39
Victoria,2023-04-30,2023,4,111.32363146874064,111.32363146874064,39
Victoria,2023-05-31,2023,5,118.5015854023332,118.5015854023332,39
Victoria,2023-06-30,2023,6,115.55293149865388,121.17131319174392,39
Victoria,2023-07-31,2023,7,120.35661082859708,126.37666766377504,39
Victoria,2023-08-31,2023,8,129.29614119054742,129.29614119054742,39
Victoria,2023-09-30,2023,9,110.28529763685312,140.01983248579117,39
Victoria,2023-10-31,2023,10,118.15134609632068,123.1138348788513,39
Victoria,2023-11-30,2023,11,116.7358061621298,116.7358061621298,39
Victoria,2023-12-31,2023,12,109.34820520490578,119.90469638049656,39
Victoria,2024-01-31,2024,1,26.05364941669159,147.99340412802874,39
Victoria,2024-02-29,2024,2,77.05218366736464,128.73107986838167,39
Victoria,2024-03-31,2024,3,55.67971881543524,147.66908465450194,39
Victoria,2024-04-30,2024,4,126.65886927909062,126.65886927909062,39
Victoria,2024-05-31,2024,5,113.52372120849536,114.36642237511217,39
Victoria,2024-06-30,2024,6,107.51778342805858,107.51778342805858,39
Victoria,2024-07-31,2024,7,119.6518247083458,124.2843254561771,39
Victoria,2024-08-31,2024,8,126.3808854322465,133.913161830691,39
Victoria,2024-09-30,2024,9,120.12478312892608,136.9381244391265,39
Victoria,2024-10-31,2024,10,122.9921029015854,122.9921029015854,39
Victoria,2024-11-30,2024,11,98.86473227639844,98.86473227639844,39
Victoria,2024-12-31,2024,12,105.68694286568947,105.68694286568947,39
Villamaria,2005-01-31,2005,1,71.37426106113458,74.75984945841749,33
Villamaria,2005-02-28,2005,2,65.35709564898109,66.5563980172572,33
Villamaria,2005-03-31,2005,3,84.01294290435104,84.86871672480265,33
Villamaria,2005-04-30,2005,4,73.67615201028089,74.35239581420966,33
Villamaria,2005-05-31,2005,5,75.61652285661832,76.49654855883975,33
Villamaria,2005-06-30,2005,6,66.65120249678722,67.70341472370112,33
Villamaria,2005-07-31,2005,7,72.47062603267852,78.60710482834588,33
Villamaria,2005-08-31,2005,8,76.38285294657612,77.54114191297967,33
Villamaria,2005-09-30,2005,9,78.38441343859004,79.32632641821186,33
Villamaria,2005-10-31,2005,10,65.16890031209843,66.66789058197173,33
Villamaria,2005-11-30,2005,11,63.22465577382047,64.38762621626586,33
Villamaria,2005-12-31,2005,12,69.11846888195336,70.67661097852029,33
