Municipio,Año,PRECTOTCORR_total_anual,PRECTOTCORR_prom_diario_anual,PRECTOTCORR_max_mes,PRECTOTCORR_min_mes,PRECTOTCORR_std_mes,T2M_prom_anual,T2M_max_mes,T2M_min_mes,T2M_std_mes,RH2M_prom_anual,RH2M_max_mes,RH2M_min_mes,RH2M_std_mes,GWETROOT_prom_anual,GWETROOT_max_mes,GWETROOT_min_mes,GWETROOT_std_mes,ALLSKY_SFC_LW_DWN_prom_anual,ALLSKY_SFC_LW_DWN_max_mes,ALLSKY_SFC_LW_DWN_min_mes,ALLSKY_SFC_LW_DWN_std_mes,PS_prom_anual,PS_max_mes,PS_min_mes,PS_std_mes,WS2M_prom_anual,WS2M_max_mes,WS2M_min_mes,WS2M_std_mes,NDVI_prom_anual,NDVI_max_anual,NDVI_min_anual,NDVI_std_anual,NDVI_min_prom_anual,NDVI_max_prom_anual,NDVI_std_prom_anual,n_observaciones_16d_anual,meses_disponibles,T2M_rango_anual,NDVI_rango_anual,GWETROOT_rango_anual,PRECTOTCORR_rango_mes,estres_termico_hidrico,exceso_humedad_proxy,NDVI_ajustado_temp
Belalcazar,2018,1983.6100000000001,5.449166666666667,265.36,71.3,60.64488398692737,15.970833333333333,16.59,15.47,0.3033587235460934,87.29166666666667,90.99,82.44,2.3138155553635693,0.8775,0.95,0.76,0.05706853933489261,31.328333333333333,31.62,30.91,0.21289490934318478,78.91916666666667,79.01,78.84,0.06529072512906252,0.285,0.34,0.22,0.03896385271224882,0.6583416666666667,0.84145,0.2524,0.20940541891196837,0.6020833333333333,0.7146,0.086794143268916,23,12,1.1199999999999992,0.5890500000000001,0.18999999999999995,194.06,18.200379867046536,1740.617775,0.04122149752152361
Belalcazar,2019,1998.9299999999998,5.479166666666667,330.46,49.6,85.52828422383278,16.418333333333333,16.86,15.92,0.32304892208550273,86.88416666666667,90.33,80.84,2.869081127321346,0.8383333333333334,0.95,0.68,0.08830045128406587,31.379166666666666,31.92,30.93,0.31160751342713533,78.93833333333333,79.03,78.84,0.06117535649609549,0.27666666666666667,0.31,0.23,0.026053557891157198,0.6449625,0.84665,0.3092,0.19174874081013604,0.5559999999999999,0.733925,0.13724942622830885,23,12,0.9399999999999995,0.53745,0.2699999999999999,280.85999999999996,19.5844930417495,1675.76965,0.03928306770886204
Belalcazar,2020,1584.9099999999999,4.341666666666666,183.57,54.25,38.29893125931923,16.459166666666665,17.13,15.89,0.44116495231547487,86.1475,88.05,83.83,1.2455457000484134,0.7908333333333334,0.83,0.73,0.03553700589355818,31.3225,31.98,30.76,0.3125009090895872,78.94500000000001,79.01,78.85,0.048147500643153984,0.2966666666666667,0.34,0.26,0.03366501646120694,0.6858541666666667,0.8412,0.44465,0.13174322728552712,0.5992,0.7725083333333332,0.1336881793485148,23,12,1.2399999999999984,0.39654999999999996,0.09999999999999998,129.32,20.812434141201262,1253.3996583333333,0.041670042023188705
Belalcazar,2021,1228.52,3.3791666666666664,181.5,49.29,41.60457587012915,16.411666666666665,16.82,15.85,0.2958449634931145,84.85666666666667,88.59,80.07,2.4969884891908367,0.7158333333333333,0.78,0.65,0.04795041630937548,31.423333333333332,31.9,31.15,0.23026993382602484,78.92,79.03,78.82,0.07897065047448903,0.2891666666666666,0.35,0.25,0.027784342658585544,0.6978208333333334,0.8261499999999999,0.2578,0.1618844951000184,0.6418416666666666,0.7538,0.08636345095673875,23,12,0.9700000000000006,0.5683499999999999,0.13,132.21,22.926658905704304,879.4155666666667,0.04251980298568093
Belalcazar,2022,2527.64,6.9375,308.09999999999997,112.84,65.60997462045667,15.955833333333333,16.31,15.57,0.27033508948351676,88.09166666666665,90.81,85.28,1.5122519831714756,0.89,0.97,0.73,0.07792770542449759,31.013333333333332,31.74,30.47,0.3766921418041125,78.91666666666667,78.99,78.84,0.05466149273372273,0.2791666666666667,0.31,0.24,0.022343733444579576,0.518225,0.75535,0.2516,0.1629660875207421,0.39595,0.6405,0.18864323273364017,23,12,0.7399999999999984,0.5037499999999999,0.24,195.25999999999996,17.927902621722847,2249.5996,0.03247871729252625
Belalcazar,2023,1918.92,5.235833333333333,259.78000000000003,79.52,57.90163131631879,16.44666666666667,17.06,15.24,0.5030512956554284,86.70083333333334,89.04,82.78,2.125026024796069,0.8483333333333333,0.96,0.72,0.07941070838407505,30.894166666666667,31.46,30.34,0.3202685899319031,78.94,79.02,78.87,0.05274294437949183,0.29083333333333333,0.32,0.25,0.021087839379532704,0.728425,0.83995,0.3507,0.13197951545599795,0.672775,0.784075,0.08585561972297748,23,12,1.8199999999999985,0.48924999999999996,0.24,180.26000000000005,19.387033398821224,1627.8837999999998,0.044290129712201046
Belalcazar,2024,2077.82,5.6875,364.25,31.93,98.49449406238939,16.99416666666667,18.22,16.12,0.6413403341771219,86.6275,90.74,82.69,2.7672767217149485,0.8108333333333334,0.95,0.69,0.08857029394609107,31.203333333333333,31.92,30.45,0.47263926919785165,78.97,79.06,78.87,0.051168171925352536,0.2783333333333333,0.32,0.22,0.028550858396053785,0.6962083333333333,0.9055,0.4173,0.14855652709465256,0.637775,0.7546416666666667,0.09014968635781943,23,12,2.099999999999998,0.48819999999999997,0.26,332.32,20.958890030832478,1684.765716666667,0.040967488844211246
Belalcazar,2025,2098.37,5.776666666666667,340.2,54.25,83.53667767767786,16.365,16.84,16.1,0.20407217974396874,88.06583333333333,90.85,84.38,2.0658850550323593,0.8708333333333332,0.97,0.74,0.07656943768814545,31.08181818181818,31.73,30.48,0.36468666501034036,78.94083333333333,79.03,78.83,0.06694072457077145,0.2658333333333333,0.3,0.24,0.020652243256245827,0.5592583333333333,0.7343999999999999,0.21215,0.14595515163185843,0.3977833333333333,0.7207333333333333,0.249120147255486,23,12,0.7399999999999984,0.5222499999999999,0.22999999999999998,285.95,18.792344497607655,1827.3305416666665,0.03417405031062226
Chinchina,2000,3511.41,10.501818181818182,499.1,140.43,94.5980789926038,15.533636363636363,16.01,14.95,0.32616783186797454,88.05181818181819,89.22,85.27,1.0947951240466691,0.9663636363636363,0.99,0.9,0.02693426341028367,31.465454545454545,31.99,30.9,0.3231211424949963,78.89272727272727,78.96,78.81,0.05001817851359777,0.27,0.32,0.22,0.03162277660168378,0.35888181818181814,0.58405,0.1365,0.13182042951061734,0.2559727272727273,0.4617909090909091,0.1778766391784826,20,11,1.0600000000000023,0.44754999999999995,0.08999999999999997,358.67,16.074317968015052,3393.298936363636,0.023103528998653946
Chinchina,2001,2414.32,6.605833333333333,310.5,112.0,56.466850988930304,15.741666666666667,16.38,15.26,0.38235712324601673,86.3925,89.72,82.4,2.003152628869162,0.8808333333333334,0.96,0.82,0.039186809778368796,31.52,31.97,30.77,0.3151046002376177,78.90583333333333,79.0,78.79,0.0658453192004265,0.2916666666666667,0.35,0.24,0.034067668846078404,0.4639708333333334,0.6217,0.34525,0.09155536938311587,0.3726083333333334,0.5553333333333333,0.1409520944643402,23,12,1.1199999999999992,0.27645000000000003,0.14,198.5,17.871333964049196,2126.6135333333336,0.029474060349391214
Chinchina,2002,2353.9,6.43,360.59999999999997,63.0,75.81250062829447,15.949166666666665,16.66,15.47,0.396632606126155,86.30083333333334,88.64,83.39,1.7225058824722494,0.8891666666666667,0.96,0.82,0.05035480176314928,31.551666666666666,32.0,31.19,0.27034769980134493,78.91666666666667,79.03,78.85,0.055486826173320965,0.29083333333333333,0.34,0.26,0.02353269807709857,0.4986041666666667,0.593,0.3817,0.0665044956044782,0.4301,0.5671083333333334,0.1056867508135275,23,12,1.1899999999999995,0.2113,0.14,297.59999999999997,17.937207122774133,2093.0094166666668,0.03126208265844611
Chinchina,2003,2055.76,5.633333333333333,292.64,53.01,57.34443514783489,16.07166666666667,16.87,15.47,0.4768806470335659,87.0,90.78,83.69,1.999413550382857,0.8624999999999999,0.93,0.78,0.04454313537562111,31.514166666666668,32.06,31.11,0.3199846113724087,78.91250000000001,79.01,78.84,0.05754444922287614,0.28833333333333333,0.33,0.24,0.025166114784235822,0.5174500000000001,0.6465000000000001,0.40255,0.07850378392733112,0.48075833333333334,0.5541416666666666,0.05660711195571573,23,12,1.4000000000000004,0.24395000000000006,0.15000000000000002,239.63,18.633816425120777,1773.093,0.03219641190500881
Chinchina,2004,1634.23,4.4624999999999995,267.84000000000003,67.2,61.61995005432064,15.945833333333333,17.07,15.19,0.5211605638700358,86.02333333333333,90.09,81.91,2.580078692715799,0.7875,0.9,0.65,0.07325236577004933,31.395,31.83,30.83,0.29100140580728806,78.91916666666667,79.0,78.83,0.05712161401675041,0.2891666666666667,0.33,0.23,0.02937479851639476,0.46015,0.56855,0.2033,0.10283117894703127,0.37938333333333335,0.5409166666666666,0.12460507133200029,23,12,1.8800000000000008,0.36524999999999996,0.25,200.64000000000004,20.24867724867725,1286.956125,0.02885706819963418
Chinchina,2005,1850.34,5.0525,234.35999999999999,69.16000000000001,46.33582896047663,16.164166666666667,17.06,15.51,0.528195183161632,86.96499999999999,89.62,83.8,2.053252408873654,0.8458333333333333,0.89,0.76,0.04756972553924173,31.58666666666667,32.07,31.01,0.2935777218861798,78.9175,79.02,78.83,0.06062177826490894,0.3,0.36,0.25,0.03643175438093432,0.4575875,0.5661,0.30435,0.07387303642983438,0.36638333333333334,0.5487916666666667,0.1407078212126576,23,12,1.549999999999999,0.26175000000000004,0.13,165.2,19.110344827586207,1565.07925,0.028308759086456668
Chinchina,2006,1795.87,4.9174999999999995,214.21,64.17,45.88640310758205,15.958333333333334,16.61,15.52,0.3046856303361426,86.78166666666668,89.83,82.84,2.0735601064718407,0.8458333333333333,0.92,0.76,0.053505876199523954,31.4475,31.91,31.16,0.24162800108656884,78.9075,79.0,78.82,0.05910314558618469,0.2808333333333333,0.31,0.23,0.025746432527221825,0.4191875,0.60945,0.17495,0.09913359701341509,0.343975,0.4944,0.1160362227927124,23,12,1.0899999999999999,0.43450000000000005,0.16000000000000003,150.04000000000002,18.866995073891626,1519.0067083333333,0.026267624020887725
Chinchina,2007,1164.3,3.1775,182.10000000000002,27.72,41.206703889713694,15.911666666666667,16.6,15.27,0.4354482190974638,85.51666666666667,88.77,79.66,3.035931288398798,0.7200000000000001,0.83,0.64,0.058309518948452974,31.462500000000002,31.96,30.58,0.35954832776693624,78.91333333333334,79.0,78.8,0.06139785802206007,0.30333333333333334,0.36,0.25,0.03676295896027888,0.4415208333333333,0.5538,0.2629,0.09906461954046442,0.36116666666666664,0.521875,0.12396867522893244,23,12,1.3300000000000018,0.29089999999999994,0.18999999999999995,154.38000000000002,22.099537037037035,838.296,0.027748245522153554
Chinchina,2008,1268.48,3.455833333333333,249.55,36.3,69.57916803356034,15.875,16.25,15.59,0.2010201256319652,84.32416666666667,89.6,78.62,3.303442992706334,0.6641666666666667,0.8,0.58,0.059307876731714504,31.409166666666668,31.59,31.16,0.12391040262539697,78.90083333333332,78.99,78.82,0.0517789591056107,0.29750000000000004,0.35,0.26,0.030188799849673324,0.428675,0.5858,0.27185,0.08442908670486839,0.36526666666666663,0.4920833333333334,0.09782500905542614,23,12,0.6600000000000001,0.31395,0.22000000000000008,213.25,23.902132998745294,842.4821333333334,0.02700314960629921
Chinchina,2009,1809.6200000000001,4.9625,245.52,97.96000000000001,39.65120331392762,16.05666666666667,16.41,15.74,0.19127958277840001,86.99083333333334,89.73,83.04,1.8795185956821903,0.8383333333333334,0.89,0.77,0.030993645487519914,31.438333333333333,31.74,31.12,0.2005824851110723,78.89,78.96,78.8,0.05923758020962364,0.28750000000000003,0.34,0.25,0.027344602259445523,0.4702583333333334,0.6446000000000001,0.29625,0.09063780275292863,0.38528333333333337,0.5552333333333334,0.13109759723198586,23,12,0.6699999999999999,0.34835000000000005,0.12,147.56,19.153081510934395,1517.0647666666669,0.029287419555740088
Chinchina,2010,2306.36,6.308333333333334,308.4,37.82,88.90133625474246,16.170833333333334,17.47,15.16,0.8324821410405866,87.40750000000001,91.42,81.57,2.791230178450164,0.8433333333333334,0.98,0.66,0.10551461194229601,31.440833333333334,31.97,30.8,0.3563822853809278,78.91333333333334,79.03,78.79,0.07631672440718382,0.2916666666666667,0.36,0.26,0.02918073253904277,0.4235458333333333,0.5743,0.23645,0.11453760291301981,0.36835833333333334,0.4787333333333333,0.08514208469832561,23,12,2.3099999999999987,0.33785000000000004,0.31999999999999995,270.58,19.17490118577075,1945.0302666666669,0.026191960834836377
Chinchina,2011,2576.44,7.058333333333334,361.2,97.64999999999999,85.64827592950701,15.599166666666667,16.19,15.05,0.286656536114162,88.25,91.35,85.11,2.00023634967107,0.9225,0.99,0.83,0.049566300868817935,31.291666666666668,31.76,30.89,0.27544454427288406,78.885,79.0,78.78,0.06775624761531783,0.30583333333333335,0.35,0.27,0.025390883594254263,0.45636666666666664,0.6162,0.2937,0.07762022444198573,0.41583333333333333,0.49689999999999995,0.06253395243075209,23,12,1.1400000000000006,0.32249999999999995,0.16000000000000003,263.55,16.909665763324302,2376.7659,0.029255836316042522
Chinchina,2012,2560.38,6.988333333333333,298.84000000000003,127.1,54.533728262258194,15.755,16.03,15.53,0.15530029561524292,87.56583333333333,90.09,84.19,2.0987981770238897,0.9133333333333332,0.98,0.81,0.06095204274797947,31.270833333333332,31.63,30.99,0.21167978961944772,78.89999999999999,78.99,78.83,0.061938385806893065,0.2891666666666666,0.35,0.23,0.03369875458538579,0.4593083333333334,0.6159,0.3005,0.09099018386950355,0.39948333333333336,0.5191333333333333,0.0922967196752404,23,12,0.5000000000000018,0.3154,0.16999999999999993,171.74000000000004,17.250000000000004,2338.4804,0.02915317888501005
Chinchina,2013,2728.97,7.4875,340.69,80.91,68.9192456902653,16.006666666666668,16.66,15.52,0.3936388130653742,88.12333333333333,91.0,85.09,1.8007389055775402,0.9308333333333333,0.99,0.87,0.038484550225520414,31.449166666666667,31.77,30.95,0.26616667141040945,78.90666666666667,78.99,78.81,0.059746941090710624,0.28250000000000003,0.33,0.26,0.019128750375000732,0.4995541666666667,0.6413500000000001,0.3596,0.08827865092044246,0.4428916666666667,0.5562166666666667,0.08741768288505324,23,12,1.1400000000000006,0.2817500000000001,0.12,259.78,17.196060877350046,2540.2162416666665,0.031209131611828405
Chinchina,2014,2404.87,6.6025,303.29999999999995,105.39999999999999,69.26898866124374,16.063333333333333,16.62,15.7,0.2629321839055348,87.52833333333332,90.52,83.24,2.3884336188211615,0.8958333333333334,0.97,0.75,0.07366488411390562,31.411666666666665,31.68,31.09,0.21005771212750504,78.91166666666666,79.02,78.8,0.06464354475728736,0.28583333333333333,0.3,0.25,0.0188092498199125,0.4060833333333333,0.6073,0.1563,0.12233176078586333,0.3267083333333333,0.4854583333333333,0.12245803801457934,23,12,0.9200000000000017,0.45099999999999996,0.21999999999999997,197.89999999999998,17.931162790697673,2154.362708333333,0.025280141108113715
Chinchina,2015,1332.92,3.659166666666667,193.44,26.66,53.66772982195562,16.340833333333332,16.78,15.74,0.29171774444528126,85.04583333333333,89.21,79.44,3.2040356890911332,0.775,0.91,0.65,0.09100449539345942,31.42,31.86,30.72,0.33583004359618907,78.91666666666667,78.99,78.83,0.045990776413882765,0.2841666666666667,0.31,0.25,0.021933093855190745,0.3982666666666666,0.54545,0.31715,0.07761363321354092,0.32426666666666665,0.4722666666666666,0.11416560394430073,23,12,1.040000000000001,0.2283,0.26,166.78,21.084946236559137,1033.0130000000001,0.024372482023560606
Chinchina,2016,1728.86,4.72,227.85,39.06,61.18273342779783,16.599166666666665,18.07,15.7,0.8481043925166633,85.72666666666667,90.63,82.08,2.9484860008095137,0.7200000000000001,0.88,0.61,0.08022695081058259,31.493333333333336,32.04,31.17,0.33508027079908387,78.95833333333333,79.07,78.85,0.0755384710333814,0.2733333333333334,0.33,0.23,0.029336088024923507,0.42720416666666666,0.5928,0.2531,0.09747682815169538,0.34489166666666665,0.5095166666666667,0.12698994965763857,23,12,2.370000000000001,0.3397,0.27,188.79,23.054398148148145,1244.7792000000002,0.025736482755158392
Chinchina,2017,2211.96,6.029166666666666,311.55,52.919999999999995,82.05597058770866,16.140833333333333,16.57,15.84,0.22158348860924357,87.38333333333333,91.19,84.38,1.9423197627080009,0.8741666666666666,0.97,0.79,0.06287915297447857,31.34166666666667,31.86,30.82,0.24726994205204994,78.94083333333333,79.03,78.83,0.06037132572419559,0.28750000000000003,0.35,0.24,0.03194455423784382,0.4517541666666667,0.55135,0.23025,0.08770117511997341,0.4031416666666667,0.5003666666666667,0.07499831651003132,23,12,0.7300000000000004,0.3211,0.17999999999999994,258.63,18.464251668255482,1933.6217,0.027988280241623212
Chinchina,2018,1983.6100000000001,5.449166666666667,265.36,71.3,60.64488398692737,15.970833333333333,16.59,15.47,0.3033587235460934,87.29166666666667,90.99,82.44,2.3138155553635693,0.8775,0.95,0.76,0.05706853933489261,31.328333333333333,31.62,30.91,0.21289490934318478,78.91916666666667,79.01,78.84,0.06529072512906252,0.285,0.34,0.22,0.03896385271224882,0.39029166666666665,0.5887,0.19295,0.10176529331870676,0.35215833333333335,0.428425,0.0588312841947207,23,12,1.1199999999999992,0.39575,0.18999999999999995,194.06,18.200379867046536,1740.617775,0.024437777198017218
Chinchina,2019,1998.9299999999998,5.479166666666667,330.46,49.6,85.52828422383278,16.418333333333333,16.86,15.92,0.32304892208550273,86.88416666666667,90.33,80.84,2.869081127321346,0.8383333333333334,0.95,0.68,0.08830045128406587,31.379166666666666,31.92,30.93,0.31160751342713533,78.93833333333333,79.03,78.84,0.06117535649609549,0.27666666666666667,0.31,0.23,0.026053557891157198,0.40682083333333335,0.56735,0.2223,0.1272539880752686,0.3494833333333333,0.4641583333333334,0.08845905832643708,23,12,0.9399999999999995,0.34505,0.2699999999999999,280.85999999999996,19.5844930417495,1675.76965,0.024778448888437724
Chinchina,2020,1584.9099999999999,4.341666666666666,183.57,54.25,38.29893125931923,16.459166666666665,17.13,15.89,0.44116495231547487,86.1475,88.05,83.83,1.2455457000484134,0.7908333333333334,0.83,0.73,0.03553700589355818,31.3225,31.98,30.76,0.3125009090895872,78.94500000000001,79.01,78.85,0.048147500643153984,0.2966666666666667,0.34,0.26,0.03366501646120694,0.4404791666666667,0.6069,0.2481999999999999,0.11057415335489358,0.3527666666666667,0.5281916666666667,0.13532095318870915,23,12,1.2399999999999984,0.35870000000000013,0.09999999999999998,129.32,20.812434141201262,1253.3996583333333,0.026761936104501043
Chinchina,2021,1228.52,3.3791666666666664,181.5,49.29,41.60457587012915,16.411666666666665,16.82,15.85,0.2958449634931145,84.85666666666667,88.59,80.07,2.4969884891908367,0.7158333333333333,0.78,0.65,0.04795041630937548,31.423333333333332,31.9,31.15,0.23026993382602484,78.92,79.03,78.82,0.07897065047448903,0.2891666666666666,0.35,0.25,0.027784342658585544,0.37025833333333336,0.51975,0.23545,0.08918900470689232,0.3215166666666667,0.41900000000000004,0.07519759205745663,23,12,0.9700000000000006,0.28430000000000005,0.13,132.21,22.926658905704304,879.4155666666667,0.022560678379201792
Chinchina,2022,2527.64,6.9375,308.09999999999997,112.84,65.60997462045667,15.955833333333333,16.31,15.57,0.27033508948351676,88.09166666666665,90.81,85.28,1.5122519831714756,0.89,0.97,0.73,0.07792770542449759,31.013333333333332,31.74,30.47,0.3766921418041125,78.91666666666667,78.99,78.84,0.05466149273372273,0.2791666666666667,0.31,0.24,0.022343733444579576,0.3515375,0.525,0.1822,0.1036503697423568,0.28453333333333336,0.41854166666666665,0.10337258316600786,23,12,0.7399999999999984,0.3428,0.24,195.25999999999996,17.927902621722847,2249.5996,0.022031911004334884
Chinchina,2023,1918.92,5.235833333333333,259.78000000000003,79.52,57.90163131631879,16.44666666666667,17.06,15.24,0.5030512956554284,86.70083333333334,89.04,82.78,2.125026024796069,0.8483333333333333,0.96,0.72,0.07941070838407505,30.894166666666667,31.46,30.34,0.3202685899319031,78.94,79.02,78.87,0.05274294437949183,0.29083333333333333,0.32,0.25,0.021087839379532704,0.4267625,0.6205,0.2526,0.10446629540191422,0.3594333333333333,0.49409166666666665,0.10387398615630379,23,12,1.8199999999999985,0.36790000000000006,0.24,180.26000000000005,19.387033398821224,1627.8837999999998,0.02594826712606404
Chinchina,2024,2077.82,5.6875,364.25,31.93,98.49449406238939,16.99416666666667,18.22,16.12,0.6413403341771219,86.6275,90.74,82.69,2.7672767217149485,0.8108333333333334,0.95,0.69,0.08857029394609107,31.203333333333333,31.92,30.45,0.47263926919785165,78.97,79.06,78.87,0.051168171925352536,0.2783333333333333,0.32,0.22,0.028550858396053785,0.42658749999999995,0.5371,0.30615,0.07035816527208869,0.3545833333333333,0.4985916666666667,0.11108647532440656,23,12,2.099999999999998,0.23095000000000004,0.26,332.32,20.958890030832478,1684.765716666667,0.025101995782866666
Chinchina,2025,2098.37,5.776666666666667,340.2,54.25,83.53667767767786,16.365,16.84,16.1,0.20407217974396874,88.06583333333333,90.85,84.38,2.0658850550323593,0.8708333333333332,0.97,0.74,0.07656943768814545,31.08181818181818,31.73,30.48,0.36468666501034036,78.94083333333333,79.03,78.83,0.06694072457077145,0.2658333333333333,0.3,0.24,0.020652243256245827,0.39365416666666664,0.5680499999999999,0.2611,0.10431293709170003,0.3332833333333333,0.45402499999999996,0.09313881956919894,23,12,0.7399999999999984,0.30694999999999995,0.22999999999999998,285.95,18.792344497607655,1827.3305416666665,0.024054638965271415
Filadelfia,2000,3697.0899999999997,11.044545454545455,504.98999999999995,184.45000000000002,87.5340149261469,17.240909090909092,17.73,16.86,0.30405442096620067,89.11363636363636,90.45,86.4,1.1455415551368944,0.9845454545454545,1.0,0.94,0.016348477827391995,31.933636363636364,32.52,31.38,0.35547919003150547,81.64454545454545,81.71,81.57,0.04633867420710914,0.20636363636363636,0.26,0.17,0.02873072476382289,0.6650454545454546,0.801,0.4108,0.10268165720941945,0.5968727272727272,0.7332181818181819,0.1178354167137315,20,11,0.870000000000001,0.39020000000000005,0.06000000000000005,320.53999999999996,17.511542012927055,3639.9531545454543,0.03857368837331927
Filadelfia,2001,2961.2200000000003,8.095,366.0,117.32000000000001,74.14952508072435,17.43916666666667,18.0,16.87,0.32500233099397124,87.48833333333334,90.85,83.2,2.205929337586371,0.9366666666666666,0.99,0.85,0.04249777177759567,32.04333333333333,32.46,31.45,0.32971980758691516,81.65333333333334,81.74,81.53,0.06651497894641527,0.21833333333333335,0.26,0.17,0.0340676688460784,0.6982291666666667,0.8010999999999999,0.4530999999999999,0.10742381329518512,0.6496333333333334,0.746825,0.07497260353616995,23,12,1.129999999999999,0.34800000000000003,0.14,248.68,18.618327402135233,2773.676066666667,0.040037989200554305
Filadelfia,2002,2726.38,7.448333333333333,419.1,82.32,81.22240295893889,17.7075,18.3,17.37,0.31212249926183494,87.13583333333332,89.86,84.13,1.8133969045229226,0.9291666666666667,0.98,0.84,0.045016831868925994,32.0225,32.55,31.62,0.3138072656902644,81.66250000000001,81.77,81.6,0.05207075605715629,0.21166666666666667,0.24,0.18,0.0228963408483195,0.7265041666666666,0.7968999999999999,0.5912999999999999,0.05694582935615748,0.6976583333333334,0.75535,0.04450272951049514,23,12,0.9299999999999997,0.2056,0.14,336.78000000000003,19.057399103139012,2533.2614166666667,0.04102804837874723
Filadelfia,2003,2523.3,6.9075,327.67,62.309999999999995,67.29490004990923,17.753333333333334,18.49,17.25,0.45868058470778883,87.9875,92.14,83.12,2.406888315571856,0.9191666666666666,0.99,0.79,0.06215206181518663,32.030833333333334,32.45,31.71,0.2650371614881493,81.6575,81.75,81.58,0.0552884995439207,0.21083333333333334,0.25,0.16,0.029682665076785242,0.7575249999999999,0.80955,0.6993499999999999,0.03315172763906195,0.7348916666666666,0.7801583333333334,0.03491821850368477,23,12,1.2399999999999984,0.11020000000000008,0.19999999999999996,265.36,19.31459655485041,2319.33325,0.04266945174615095
Filadelfia,2004,1869.0700000000002,5.1025,277.76000000000005,68.7,57.11060631605901,17.643333333333334,18.7,17.11,0.47011281689192436,86.76416666666667,91.42,82.47,2.8138503492330176,0.8283333333333333,0.96,0.66,0.0931112075407519,31.9475,32.41,31.4,0.3197193371465875,81.66833333333334,81.74,81.57,0.0557320429022681,0.21583333333333332,0.25,0.17,0.026443192398846696,0.7150916666666666,0.7991,0.55255,0.06255795070947974,0.68115,0.7490333333333333,0.05236447126859649,23,12,1.5899999999999999,0.24655000000000005,0.29999999999999993,209.06000000000006,21.299798792756544,1548.2129833333333,0.04053041753259021
Filadelfia,2005,2156.37,5.8825,289.54,55.72,63.90660331864989,17.80333333333333,18.57,17.0,0.5209315664938113,87.79833333333333,90.8,84.46,2.2153137817282595,0.8933333333333334,0.98,0.77,0.06840166576032981,32.10333333333333,32.82,31.63,0.3523514086129294,81.66416666666667,81.76,81.57,0.056481426284676534,0.22583333333333333,0.27,0.19,0.025030284687057626,0.6811041666666666,0.8109500000000001,0.5446,0.08139042119855869,0.6055750000000001,0.7566333333333333,0.11652476929607766,23,12,1.5700000000000003,0.2663500000000001,0.20999999999999996,233.82000000000002,19.929104477611936,1926.3572000000001,0.03825711477251451
Filadelfia,2006,2143.13,5.8625,274.04,79.36,65.03074118632222,17.611666666666668,18.17,17.04,0.31820043235595197,87.68583333333333,90.81,83.35,2.206282180639199,0.8933333333333334,0.97,0.76,0.06596601512532911,31.99416666666667,32.34,31.66,0.24182857690120302,81.655,81.74,81.58,0.055840682465217846,0.2125,0.25,0.19,0.016583123951777003,0.7138333333333332,0.7817000000000001,0.53675,0.07753613917901692,0.6625416666666667,0.7651249999999999,0.07913167705823994,23,12,1.1300000000000026,0.2449500000000001,0.20999999999999996,194.68,19.714552238805968,1914.5294666666668,0.04053184442131162
Filadelfia,2007,1361.99,3.7099999999999995,204.6,18.2,50.0612972370933,17.62333333333333,18.15,16.81,0.45247467700782273,86.08999999999999,90.22,78.47,3.509004002692086,0.7399999999999999,0.88,0.64,0.07942978603201013,31.978333333333335,32.53,31.34,0.34004901607464394,81.66083333333333,81.74,81.55,0.05806866364029138,0.2325,0.28,0.19,0.028959218974902674,0.7170208333333333,0.7968,0.52755,0.07372804899312972,0.6653416666666666,0.7686999999999999,0.07972950370051586,23,12,1.3399999999999999,0.26925,0.24,186.4,23.815315315315317,1007.8725999999998,0.040685880461509366
Filadelfia,2008,1236.3600000000001,3.361666666666667,256.06,29.29,71.28452184412444,17.843333333333334,18.79,17.17,0.5388933666376501,82.53,90.01,74.87,4.930957863797406,0.6558333333333334,0.86,0.57,0.08425700222677297,31.9375,32.22,31.76,0.1270021474406857,81.65083333333332,81.72,81.57,0.045817490374772535,0.215,0.26,0.19,0.024308621740219884,0.6920125,0.8404,0.4286,0.10657343845485567,0.6226250000000001,0.7614,0.1070495384281779,23,12,1.6199999999999974,0.41180000000000005,0.29000000000000004,226.77,27.207115628970772,810.8461000000001,0.038782691948440126
Filadelfia,2009,2151.5099999999998,5.895833333333333,310.93,94.55,52.785308411440674,17.746666666666666,18.42,17.33,0.2984302365052952,88.12,90.7,84.15,1.7528470347616516,0.915,0.96,0.84,0.03397860289278319,31.988333333333333,32.34,31.64,0.2209003614686246,81.63583333333334,81.71,81.54,0.05712161401675675,0.2141666666666667,0.27,0.17,0.02937479851639476,0.7193291666666667,0.7847500000000001,0.5182,0.08609159619617968,0.6813833333333333,0.7572749999999999,0.05854201323878074,23,12,1.0900000000000034,0.26655000000000006,0.12,216.38,19.39526411657559,1968.6316499999998,0.04053319872276484
