municipio,date,anio,mes,temp_mean,temp_min,temp_max,n_pixeles
Marquetalia,2007-06-30,2007,6,18.673147309428536,13.421841615619105,25.04203694661461,2.0
Marquetalia,2007-07-31,2007,7,19.342720167968615,13.189760057853952,26.545188117749788,2.0
Marquetalia,2007-08-31,2007,8,19.220447335316273,14.102117734966878,26.33553513035632,2.0
Marquetalia,2007-09-30,2007,9,19.65742693364823,13.202521029385675,27.125157119288613,2.0
Marquetalia,2007-10-31,2007,10,18.077683452334007,13.12828378388378,26.59457064541905,2.0
Marquetalia,2007-11-30,2007,11,17.78926588758478,12.51412469112514,24.226258850097683,2.0
Marquetalia,2007-12-31,2007,12,17.248391539050708,10.490358664772751,23.08817859996451,2.0
Marquetalia,2008-01-31,2008,1,17.534384222021345,12.966738290497776,23.37614986535277,2.0
Marquetalia,2008-02-29,2008,2,17.631741478101855,12.802270507812525,23.978314393939414,2.0
Marquetalia,2008-03-31,2008,3,17.717559764858354,11.417263978900356,24.15252283269711,2.0
Marquetalia,2008-04-30,2008,4,17.80686396332303,11.67334899902346,24.39959013967805,2.0
Marquetalia,2008-05-31,2008,5,17.92670600098096,13.164142862955751,23.37064467921404,2.0
Marquetalia,2008-06-30,2008,6,18.200827603067236,12.753068311286718,24.124864890358687,2.0
Marquetalia,2008-07-31,2008,7,18.332344825946013,12.696494270093536,24.84834049109259,2.0
Marquetalia,2008-08-31,2008,8,18.85294732721206,13.530060646750734,26.014850408380703,2.0
Marquetalia,2008-09-30,2008,9,19.118205177101643,13.701589318477769,25.90618563565343,2.0
Marquetalia,2008-10-31,2008,10,18.260703900816722,12.215670406457171,25.02681514855589,2.0
Marquetalia,2008-11-30,2008,11,17.582001094625475,13.09771441835348,23.94767890698984,2.0
Marquetalia,2008-12-31,2008,12,17.378740774423793,13.258734870679474,22.968510390772988,2.0
Marquetalia,2009-01-31,2009,1,17.63823587536309,11.882974243164083,23.17073650938094,2.0
Marquetalia,2009-02-28,2009,2,17.95494990300653,12.97611735950819,24.063432080817964,2.0
Marquetalia,2009-03-31,2009,3,18.21709060867824,13.568349109996472,23.719364882960484,2.0
Marquetalia,2009-04-30,2009,4,18.635654299829167,13.200538773970193,24.299181296608687,2.0
Marquetalia,2009-05-31,2009,5,18.581533589367783,12.146295628403196,24.11641198360561,2.0
Marquetalia,2009-06-30,2009,6,18.7505795347169,12.77417722759827,25.78602683327417,2.0
Marquetalia,2009-07-31,2009,7,19.127470203050404,13.08553374319368,26.151524306788613,2.0
Marquetalia,2009-08-31,2009,8,19.60118688295627,13.637221272786482,27.254636267459777,2.0
Marquetalia,2009-09-30,2009,9,20.01882937974001,14.09911822694723,27.762481134588093,2.0
Marquetalia,2009-10-31,2009,10,18.817447006807324,13.945831668738183,26.67505289713544,2.0
Marquetalia,2009-11-30,2009,11,18.393891604901984,12.925733531605136,24.383760764382124,2.0
Marquetalia,2009-12-31,2009,12,18.893688925441396,13.355918098218536,25.15782572428388,2.0
Marquetalia,2010-01-31,2010,1,19.26703676812307,12.617620895848152,26.936439652876444,2.0
Marquetalia,2010-02-28,2010,2,20.45854193658542,14.803536062529613,28.04825166644474,2.0
Marquetalia,2010-03-31,2010,3,20.506245077188513,14.51214451645362,27.726695575136148,2.0
Marquetalia,2010-04-30,2010,4,19.296821192218022,15.014471250591878,26.9776032418916,2.0
Marquetalia,2010-05-31,2010,5,19.27663763462043,14.477512613932314,25.56004925352156,2.0
Marquetalia,2010-06-30,2010,6,18.907405830152133,13.64669235691882,24.8269684762666,2.0
Marquetalia,2010-07-31,2010,7,18.84586252763787,13.77753970984259,25.12102892326588,2.0
Marquetalia,2010-08-31,2010,8,19.476995218425532,13.363153076171898,26.27643968986745,2.0
Marquetalia,2010-09-30,2010,9,18.519852035856434,13.941955936316312,24.389444200920355,2.0
Marquetalia,2010-10-31,2010,10,17.84442838853408,12.727305001923556,24.56905378861863,2.0
Marquetalia,2010-11-30,2010,11,17.21827739047686,11.898565951260675,22.893512517755703,2.0
Marquetalia,2010-12-31,2010,12,17.26426053921928,12.114039010712617,22.523219160600163,2.0
Marquetalia,2011-01-31,2011,1,17.705961437604472,12.099825217507126,23.83021351207389,2.0
Marquetalia,2011-02-28,2011,2,17.72886055895435,12.669096883138044,24.347572002988898,2.0
Marquetalia,2011-03-31,2011,3,17.515121395450443,12.470911338112597,23.86353547067355,2.0
Marquetalia,2011-04-30,2011,4,17.75886831572564,12.765089000355134,24.146585545395386,2.0
Marquetalia,2011-05-31,2011,5,18.3101865130164,13.22217527447327,23.52974136814929,2.0
Marquetalia,2011-06-30,2011,6,18.678756408819872,12.031136160185866,25.05658550840438,2.0
Marquetalia,2011-07-31,2011,7,18.788855293947645,12.46732575387668,25.55009959827772,2.0
Marquetalia,2011-08-31,2011,8,19.312834482823824,13.402092581084302,26.555433238636382,2.0
Marquetalia,2011-09-30,2011,9,19.246464743437617,12.753592658765411,26.653084402373366,2.0
Marquetalia,2011-10-31,2011,10,17.50904422224289,11.889024815414912,24.41179115988994,2.0
Marquetalia,2011-11-30,2011,11,17.4608928012527,12.687646484375025,23.092229114879288,2.0
Marquetalia,2011-12-31,2011,12,17.520809341510237,12.872446141098507,23.06170182661579,2.0
Marquetalia,2012-01-31,2012,1,17.78288480734431,12.862750799005704,23.818345410896093,2.0
Marquetalia,2012-02-29,2012,2,18.36908641590638,13.136769057765171,24.903691517223034,2.0
Marquetalia,2012-03-31,2012,3,18.193614536607353,12.07227339311082,24.739783454663847,2.0
Marquetalia,2012-04-30,2012,4,17.943465162206603,13.40622077710703,24.08778834487455,2.0
Marquetalia,2012-05-31,2012,5,18.72839536520823,13.964555590080517,25.410912623549976,2.0
Marquetalia,2012-06-30,2012,6,19.218984191586294,12.770086022579331,26.44172982880566,2.0
Marquetalia,2012-07-31,2012,7,19.30942065691709,13.493540815873605,26.68036711721712,2.0
Marquetalia,2012-08-31,2012,8,19.55421663795789,13.637237456350636,26.89335992986508,2.0
Marquetalia,2012-09-30,2012,9,19.87876559877237,14.247219571200306,27.163947273023226,2.0
Marquetalia,2012-10-31,2012,10,18.24339421789048,12.893137521454806,26.803067201556605,2.0
Marquetalia,2012-11-30,2012,11,18.28885630726415,12.930150488651185,23.97159729003909,2.0
Marquetalia,2012-12-31,2012,12,17.760522379522516,12.395483675870052,23.87010183623345,2.0
Marquetalia,2013-01-31,2013,1,18.729487394082447,13.157032729640171,25.39068455551612,2.0
Marquetalia,2013-02-28,2013,2,18.488133418508447,14.011405621152958,24.66128761985088,2.0
Marquetalia,2013-03-31,2013,3,18.97951645551269,13.232750540068675,25.8946462920218,2.0
Marquetalia,2013-04-30,2013,4,19.514892766291062,14.191420491536482,26.187314490116027,2.0
Marquetalia,2013-05-31,2013,5,18.37412216979545,13.671102257930894,23.7764734441584,2.0
Marquetalia,2013-06-30,2013,6,19.1478879922167,12.97689255223132,25.68925651781489,2.0
Marquetalia,2013-07-31,2013,7,19.162275603447593,13.25384049849079,26.511447698419765,2.0
Marquetalia,2013-08-31,2013,8,19.124993512404423,12.605175503817495,26.21764896277228,2.0
Marquetalia,2013-09-30,2013,9,19.647347279429862,13.47936725038473,27.92274512088662,2.0
Marquetalia,2013-10-31,2013,10,19.03915568550935,12.971278242631415,26.829976769649647,2.0
Marquetalia,2013-11-30,2013,11,17.671348960311352,13.096288877545003,24.211187559185632,2.0
