municipio,date,anio,mes,temp_mean,temp_min,temp_max,n_pixeles
La Merced,2020-12-31,2020,12,19.36373437406914,11.33201469294935,30.17729057185559,4.0
La Merced,2021-12-31,2021,12,18.739132315149032,10.71717940694063,28.590275599021304,4.0
La Merced,2022-12-31,2022,12,18.35406587563914,10.511960159217477,27.407359811350805,4.0
La Merced,2023-12-31,2023,12,19.02607755851835,11.25581171025231,28.83998062386699,4.0
La Merced,2024-12-31,2024,12,19.58390458787105,11.58686504890908,29.04361287322494,4.0
La Merced,2025-12-31,2025,12,18.688129312459164,11.225946719343511,28.22448229710702,4.0
Manizales,2005-12-31,2005,12,15.503709762276236,9.145280981845566,26.76267500080049,10.0
Manizales,2006-12-31,2006,12,15.252385710583669,8.368733573871907,27.0373664897648,10.0
Manizales,2007-12-31,2007,12,15.170600073113349,7.802401383196745,27.041977262236408,10.0
Manizales,2008-12-31,2008,12,14.964476473768533,8.154420729673648,26.03323085764069,10.0
Manizales,2009-12-31,2009,12,15.342991631358549,9.153983978104748,26.073530286778546,10.0
Manizales,2010-12-31,2010,12,15.624968754042861,8.474117091444695,28.08716759186627,10.0
Manizales,2011-12-31,2011,12,15.139695970343077,8.570596213418954,25.49690445029673,10.0
Manizales,2012-12-31,2012,12,15.115768216573038,8.035473399344713,25.79376962797241,10.0
Manizales,2013-12-31,2013,12,15.363452099836763,8.883736165364606,25.859399314004897,10.0
Manizales,2014-12-31,2014,12,15.379873691493254,8.113060756329002,26.02774933361619,10.0
Manizales,2015-12-31,2015,12,15.67565976088378,8.419005580547752,26.60161071110296,10.0
Manizales,2016-12-31,2016,12,15.972175106579023,9.145948616403071,26.67721896145516,10.0
Manizales,2017-12-31,2017,12,15.613160608189766,7.699895656564871,26.169712821251736,10.0
Manizales,2018-12-31,2018,12,15.516222792817379,8.64104432486448,26.654145204304378,10.0
Manizales,2019-12-31,2019,12,15.794712204026686,8.191244023224067,27.41138190597787,10.0
Manizales,2020-12-31,2020,12,16.05813799490187,7.567277184991912,26.44805956564317,10.0
Manizales,2021-12-31,2021,12,15.646258292413355,9.197737229977824,27.80016567876433,10.0
Manizales,2022-12-31,2022,12,15.409346604509727,8.921986814405122,27.1990517037814,10.0
Manizales,2023-12-31,2023,12,16.02334112221146,8.420113885598129,28.393383922472697,10.0
Manizales,2024-12-31,2024,12,16.510957465096745,9.314234015459595,27.066242188834128,10.0
Manizales,2025-12-31,2025,12,15.892788746089265,8.330997971498272,27.76972080918612,10.0
Manzanares,2005-12-31,2005,12,17.00478229681013,9.82236033446668,24.90253747288662,4.0
Manzanares,2006-12-31,2006,12,16.9120657569629,9.508691068832084,25.19967580884332,4.0
Manzanares,2007-12-31,2007,12,16.868106530642027,8.364842790233439,24.810541633774687,4.0
Manzanares,2008-12-31,2008,12,16.369286989063003,9.43923943446956,23.69044251687992,4.0
Manzanares,2009-12-31,2009,12,16.984343125564603,10.602904531118057,25.321942836002307,4.0
Manzanares,2010-12-31,2010,12,17.159745146647754,9.954092309750292,26.13553805714453,4.0
Manzanares,2011-12-31,2011,12,16.471434266998198,10.08204377945286,24.322644777790067,4.0
Manzanares,2012-12-31,2012,12,16.836369283897984,10.738005399586845,24.6467114647718,4.0
Manzanares,2013-12-31,2013,12,17.0393647188579,10.244502494493362,25.596226655177485,4.0
Manzanares,2014-12-31,2014,12,17.17613107643179,9.336535412087803,25.564627052700807,4.0
Manzanares,2015-12-31,2015,12,17.55437025879229,10.770257980759103,26.295806142446185,4.0
Manzanares,2016-12-31,2016,12,17.695758534117207,8.399842365836653,26.688416097205184,4.0
Manzanares,2017-12-31,2017,12,17.437603436712653,10.39856467657068,25.975080830342087,4.0
Manzanares,2018-12-31,2018,12,17.21877981406922,9.75876507583358,25.58013073220595,4.0
Manzanares,2019-12-31,2019,12,17.790098292974445,10.336743374011466,26.41588527670073,4.0
Manzanares,2020-12-31,2020,12,17.635354623457783,10.811444039309665,26.42742811948137,4.0
Manzanares,2021-12-31,2021,12,17.097603396069314,10.807397198501349,25.188098249505742,4.0
Manzanares,2022-12-31,2022,12,16.678915745907926,9.506712150105118,25.126073521419613,4.0
Manzanares,2023-12-31,2023,12,17.23214758960845,10.237828330150132,25.59725622978494,4.0
Manzanares,2024-12-31,2024,12,17.757643840557716,10.990656679795496,26.612290523444724,4.0
Manzanares,2025-12-31,2025,12,16.769671235758764,10.235472965474818,24.043327882658964,4.0
Marmato,2005-12-31,2005,12,19.087750199126376,11.689599609375025,28.05945739746096,1.0
Marmato,2006-12-31,2006,12,18.88039134166047,12.060815429687525,27.69747314453128,1.0
Marmato,2007-12-31,2007,12,18.73890556443938,11.74036560058596,28.41550598144533,1.0
Marmato,2008-12-31,2008,12,18.34825203966135,11.844445800781273,26.410989379882835,1.0
Marmato,2009-12-31,2009,12,18.895588313265677,12.147500610351583,28.490106201171898,1.0
Marmato,2010-12-31,2010,12,19.158809826455055,12.281243896484398,29.44928894042971,1.0
Marmato,2011-12-31,2011,12,18.498598591266894,11.092889404296898,26.841653442382835,1.0
Marmato,2012-12-31,2012,12,18.83325875712942,11.091577148437525,27.479898071289085,1.0
Marmato,2013-12-31,2013,12,19.022442982969583,11.314630126953148,28.31907043457033,1.0
Marmato,2014-12-31,2014,12,19.215528391920945,11.409448242187525,28.698526000976585,1.0
Marmato,2015-12-31,2015,12,19.708823020052538,11.827447509765648,28.865563964843773,1.0
Marmato,2016-12-31,2016,12,19.761361391356857,11.705377197265648,29.809960937500023,1.0
Marmato,2017-12-31,2017,12,19.331961498856263,11.56086120605471,28.137811279296898,1.0
