municipio,date,anio,ndvi_mean,ndvi_median,ndvi_min,ndvi_max,ndvi_stdDev,n_pixeles
Aguadas,2021-12-31,2021,0.6859969227590637,0.7442995335046135,-0.0042,0.9994,0.18054831794104131,7979.583333333333
Aguadas,2022-12-31,2022,0.6621081133879553,0.7173063780392753,0.005,0.9991,0.19743880757199875,7973.666666666667
Aguadas,2023-12-31,2023,0.733220153894114,0.764854623620515,0.0168,0.9993,0.12392394056846422,7979.916666666667
Aguadas,2024-12-31,2024,0.731586750057945,0.7602679068491374,0.0032,0.9988,0.12308263093330742,7980.333333333333
Aguadas,2025-12-31,2025,0.7038462501866122,0.7310189927484197,0.0099,0.9994,0.13655179131073344,7979.583333333333
Anserma,2005-12-31,2005,0.6998605743069382,0.74332925889621,0.0308,0.9989,0.14642053741923397,3592.375
Anserma,2006-12-31,2006,0.6994869155066065,0.7357921468386892,0.0221,0.9993,0.14509296558294763,3592.3333333333335
Anserma,2007-12-31,2007,0.7019275122028664,0.7480650639635691,0.0156,0.9992,0.15399547989248064,3592.4166666666665
Anserma,2008-12-31,2008,0.6953865380362516,0.749404459725631,0.04,0.9991,0.16234435337652953,3592.2916666666665
Anserma,2009-12-31,2009,0.7125211540265305,0.7591220973961231,0.0345,0.9987,0.14785430154440068,3592.5
Anserma,2010-12-31,2010,0.6668308514502826,0.6967938665578038,0.0188,0.9981,0.153045733072429,3592.5833333333335
Anserma,2011-12-31,2011,0.6892479885300827,0.7392830613019727,0.0292,0.9993,0.16040941093090724,3592.5416666666665
Anserma,2012-12-31,2012,0.7093616245172706,0.7532524538486743,0.0227,0.9993,0.13890998671658275,3592.25
Anserma,2013-12-31,2013,0.7164011593485832,0.7558391679128365,0.036,0.9987,0.1392896322920745,3592.5
Anserma,2014-12-31,2014,0.7075240678384946,0.7469264564315075,0.0311,0.9991,0.14043810804352766,3592.25
Anserma,2015-12-31,2015,0.7177866928289321,0.7444794042432922,0.0308,0.9989,0.11622228110588255,3592.4583333333335
