municipio,date,anio,mes,ndvi_mean,ndvi_median,ndvi_min,ndvi_max,ndvi_stdDev,n_pixeles
La Dorada,2015-01-31,2015,1,0.7259288172978153,0.75404848581752,-0.1037,0.9986,0.13126647300124936,9272.0
La Dorada,2015-02-28,2015,2,0.7322974902699788,0.744995291289851,-0.1448,0.9914,0.1039671469243299,9281.0
La Dorada,2015-03-31,2015,3,0.7419731195179109,0.7637708267812899,0.0367,0.996,0.11272693475825565,9281.0
La Dorada,2015-04-30,2015,4,0.7421027881176276,0.7549567406996851,-0.0771,0.9848,0.10320644337798895,9281.0
La Dorada,2015-05-31,2015,5,0.7080940144221484,0.7168208111964263,-0.0466,0.9983,0.12407588230615489,9281.0
La Dorada,2015-06-30,2015,6,0.6978071121860335,0.7100981276578124,-0.073,0.9634,0.1182707330675716,9281.0
La Dorada,2015-07-31,2015,7,0.6098329720319935,0.6153079732751883,-0.0098,0.978,0.1390931039590926,9281.0
La Dorada,2015-08-31,2015,8,0.5660445413288784,0.5617302877444763,-0.0841,0.9888,0.13359445143958876,9281.0
La Dorada,2015-09-30,2015,9,0.5837570922218909,0.5830446908360775,-0.0403,0.9969,0.1393867831774772,9281.0
La Dorada,2015-10-31,2015,10,0.6970509027833,0.7208360109013261,0.0449,0.9439,0.1181214338441359,9281.0
La Dorada,2015-11-30,2015,11,0.7438571488152639,0.7636722497944691,0.0897,0.9922,0.1105337367782474,9272.0
La Dorada,2015-12-31,2015,12,0.735621657078231,0.7616833373422872,-0.0578,0.9911,0.1286936364678705,9272.0
La Dorada,2016-01-31,2016,1,0.6535024253263145,0.6786833661225592,-0.0602,0.9799,0.13119355460221194,9272.0
La Dorada,2016-02-29,2016,2,0.46317428985177905,0.4668372498596243,0.0329,0.8836,0.10737270628924087,9281.0
La Dorada,2016-03-31,2016,3,0.6655363994684522,0.6796146279612703,0.0657,0.9964,0.11960310597111129,9281.0
La Dorada,2016-04-30,2016,4,0.6423654371880194,0.6368458172463196,0.0243,0.999,0.1499941822324482,9281.0
La Dorada,2016-05-31,2016,5,0.7807258512962496,0.8007359822571386,-0.1088,0.9722,0.0960656431575228,9281.0
La Dorada,2016-06-30,2016,6,0.721795118801069,0.7373578921894416,-0.1134,0.9483,0.10982874386358095,9281.0
La Dorada,2016-07-31,2016,7,0.6391164259570243,0.6475847836172814,-0.16,0.9297,0.13511790471992868,9281.0
La Dorada,2016-08-31,2016,8,0.657091210004544,0.6719457836467481,0.0203,0.9466,0.1309881461723896,9281.0
La Dorada,2016-09-30,2016,9,0.7298792813087253,0.7402009537831307,0.0533,0.9995,0.09901760669925094,9281.0
La Dorada,2016-10-31,2016,10,0.7661486752702121,0.7812373936439041,-0.0673,0.9759,0.1027913652581526,9276.5
La Dorada,2016-11-30,2016,11,0.7877853826614091,0.8064615009762318,0.0301,0.9911,0.1124422465363151,9272.0
La Dorada,2016-12-31,2016,12,0.7751305668896453,0.7900135481348168,-0.0712,0.9989,0.10772508566893585,9273.0
La Dorada,2017-01-31,2017,1,0.7721852463257757,0.7813947107672826,-0.044,0.9842,0.0961682925521356,9272.0
La Dorada,2017-02-28,2017,2,0.7123907366390172,0.7167132363062774,-0.0055,0.9952,0.09254576424821076,9281.0
La Dorada,2017-03-31,2017,3,0.7256158965151953,0.7597731431312427,0.0518,0.9993,0.14149709054936815,9280.5
La Dorada,2017-04-30,2017,4,0.6318614452260836,0.6502990239823693,0.0227,0.9984,0.15771794911888234,9281.0
La Dorada,2017-05-31,2017,5,0.7591804074283484,0.7880218154735705,-0.0472,0.9703,0.14390498708083016,9281.0
La Dorada,2017-06-30,2017,6,0.7657369603075583,0.7890976623403793,-0.0657,0.9927,0.1230805832943262,9281.0
La Dorada,2017-07-31,2017,7,0.7180522359614804,0.7294851307052947,-0.0825,0.9854,0.11296542705115795,9281.0
La Dorada,2017-08-31,2017,8,0.7307802575973672,0.7432332186706545,-0.0645,0.9571,0.10801088661701315,9281.0
La Dorada,2017-09-30,2017,9,0.7545810415729363,0.7723147796978935,-0.1105,0.9951,0.11540753457401565,9281.0
La Dorada,2017-10-31,2017,10,0.7459328222898397,0.7519526617613596,-0.0616,0.9323,0.0983874996909166,9281.0
La Dorada,2017-11-30,2017,11,0.7348507225038894,0.7471083512959883,-0.1522,0.9954,0.1155492395586126,9271.5
La Dorada,2017-12-31,2017,12,0.7548928722482804,0.7667306996879726,-0.1258,0.9936,0.10980936766726015,9273.0
La Dorada,2018-01-31,2018,1,0.7456861499783769,0.7627830625448382,-0.0347,0.9988,0.12201782673816425,9271.5
La Dorada,2018-02-28,2018,2,0.717171253681373,0.724721809678049,0.0413,0.9955,0.10374335207846005,9281.0
La Dorada,2018-03-31,2018,3,0.6473496227021809,0.6494942338495334,-0.0877,0.958,0.11931800947149016,9281.0
La Dorada,2018-04-30,2018,4,0.7542444145932324,0.767513606116828,-0.0467,0.9628,0.0995737315039266,9281.0
La Dorada,2018-05-31,2018,5,0.761285650757681,0.7773414574264831,-0.0547,0.9993,0.11765772935076291,9281.0
La Dorada,2018-06-30,2018,6,0.7618442564568122,0.7772125756181734,-0.1571,0.9769,0.1163313477133856,9281.0
La Dorada,2018-07-31,2018,7,0.6659225175735517,0.6709051059767557,-0.136,0.9254,0.12047130183430366,9281.0
La Dorada,2018-08-31,2018,8,0.6232485680220481,0.621134225223872,-0.1775,0.9866,0.1345991447435912,9280.0
La Dorada,2018-09-30,2018,9,0.7299241523457093,0.7471949756024596,-0.0532,0.9912,0.1134432567073837,9281.0
La Dorada,2018-10-31,2018,10,0.7663670410903652,0.795063896151053,0.1407,0.9921,0.1146751291943524,9280.0
La Dorada,2018-11-30,2018,11,0.7756410437595578,0.7967167044382116,-0.1984,0.9978,0.11677125503943969,9270.5
La Dorada,2018-12-31,2018,12,0.7869570177495843,0.8046943760214567,-0.0583,0.9929,0.0974711672319631,9273.0
La Dorada,2019-01-31,2019,1,0.715753336414338,0.7255759544629525,-0.0635,0.9944,0.1019003957506673,9272.0
La Dorada,2019-02-28,2019,2,0.7351021244376649,0.7539371614585597,0.0219,0.9965,0.1087143307151684,9281.0
La Dorada,2019-03-31,2019,3,0.6120667826466999,0.5898578186762498,0.0615,0.9979,0.154699333272381,9281.0
La Dorada,2019-04-30,2019,4,0.7660697123120795,0.7910064069697181,0.1141,0.9971,0.11555264109351765,9281.0
La Dorada,2019-05-31,2019,5,0.7686501639546687,0.7901411569294905,-0.0652,0.9742,0.11728418098511409,9281.0
La Dorada,2019-06-30,2019,6,0.7665332875942101,0.7813284151761312,-0.0611,0.9976,0.10414464110263061,9281.0
La Dorada,2019-07-31,2019,7,0.7114953451797594,0.72288933598412,-0.171,0.9964,0.10973922859775255,9281.0
La Dorada,2019-08-31,2019,8,0.6069867598444977,0.5995345560813276,-0.0879,0.9287,0.12859605850707928,9281.0
La Dorada,2019-09-30,2019,9,0.6075320689155903,0.5967269693187417,-0.0733,0.9987,0.14771113304089384,9281.0
La Dorada,2019-10-31,2019,10,0.7702703932469255,0.7794058479393651,-0.0068,0.9403,0.0989672811363023,9281.0
La Dorada,2019-11-30,2019,11,0.7646980125161641,0.7969702357191093,-0.0299,0.9994,0.13598642760961477,9270.5
La Dorada,2019-12-31,2019,12,0.7732008419727086,0.7852592687946951,-0.0582,0.9953,0.10939879440128936,9273.0
La Dorada,2020-01-31,2020,1,0.7007253335572166,0.7139859940911016,-0.0277,0.999,0.12484861198591446,9271.5
La Dorada,2020-02-29,2020,2,0.6553251284344883,0.6612390084765953,-0.1393,0.8984000000000001,0.11948213428568324,9281.0
La Dorada,2020-03-31,2020,3,0.7872884954588798,0.804706132399684,0.0444,0.9993,0.10558334953190934,9281.0
La Dorada,2020-04-30,2020,4,0.7381481475987308,0.774580146750596,-0.0043,0.9993,0.12416595259959905,9281.0
La Dorada,2020-05-31,2020,5,0.7483978239531492,0.7725401951053503,-0.1168,0.9963,0.1133705463840882,9281.0
La Dorada,2020-06-30,2020,6,0.7762551494379187,0.7871018517320834,0.0008,0.9974,0.09605609217818545,9281.0
La Dorada,2020-07-31,2020,7,0.7551592846797549,0.7605787632257391,-0.159,0.9549,0.1028659717289358,9281.0
La Dorada,2020-08-31,2020,8,0.7580625730112374,0.767589376339344,0.0253,0.9876,0.09569259091604915,9281.0
La Dorada,2020-09-30,2020,9,0.7630472238519728,0.7755594726056325,-0.0103,0.997,0.10296105444009254,9281.0
La Dorada,2020-10-31,2020,10,0.7388926409459988,0.7578498434950778,-0.0709,0.9991,0.12374090599383755,9271.5
La Dorada,2020-11-30,2020,11,0.7729719545675203,0.7831951542807469,0.0743,0.9837,0.1058323257249305,9272.0
La Dorada,2020-12-31,2020,12,0.7727233517225442,0.786020394825414,-0.0359,0.9991,0.1061329557768963,9273.0
La Dorada,2021-01-31,2021,1,0.7478811344039722,0.7617056407831211,-0.1432,0.9918,0.10247863379651609,9272.0
La Dorada,2021-02-28,2021,2,0.7359333054264718,0.7538149619041971,0.0087,0.9986,0.1158646617127995,9281.0
La Dorada,2021-03-31,2021,3,0.7176229051228619,0.7363434621509672,0.0506,0.9996,0.1284995857656431,9279.0
La Dorada,2021-04-30,2021,4,0.7202795686457749,0.7363335378655325,0.0643,0.9991,0.11644989122644495,9281.0
La Dorada,2021-05-31,2021,5,0.7560063993396509,0.7735667723638792,0.038,0.9877,0.11157387269908356,9281.0
La Dorada,2021-06-30,2021,6,0.769187968863047,0.7822422482294188,-0.1257,0.9768,0.10602782031310334,9281.0
La Dorada,2021-07-31,2021,7,0.7203349945392854,0.7286289097933676,-0.0065,0.9669,0.1179983706910408,9281.0
La Dorada,2021-08-31,2021,8,0.7289619128177773,0.752965958467811,-0.0107,0.9993,0.1310613941483637,9281.0
La Dorada,2021-09-30,2021,9,0.771220939318342,0.7812315011317027,-0.1269,0.9753,0.10939522065559465,9281.0
La Dorada,2021-10-31,2021,10,0.764879407711266,0.7792893252469634,0.0933,0.9978,0.1123445151650167,9281.0
La Dorada,2021-11-30,2021,11,0.7569555015954883,0.771615200418116,0.0736,0.9993,0.10754524955387129,9271.5
La Dorada,2021-12-31,2021,12,0.7459966773923685,0.776299229792065,-0.0101,0.9981,0.13659684905068234,9272.0
La Dorada,2022-01-31,2022,1,0.6878070096954066,0.7041542805788565,-0.0456,0.9995,0.1365395556605295,9271.5
La Dorada,2022-02-28,2022,2,0.6935085994892474,0.7147931324586511,0.0749,0.9987,0.13030869454975386,9280.5
La Dorada,2022-03-31,2022,3,0.758661906577595,0.7772839903387603,0.1313,0.9991,0.10742777997284375,9281.0
La Dorada,2022-04-30,2022,4,0.7081552628271259,0.7401268735213421,0.0412,0.9975,0.15028912153719695,9281.0
La Dorada,2022-05-31,2022,5,0.7043229344443385,0.7255295819568333,-0.0502,0.9983,0.14572259867267878,9281.0
La Dorada,2022-06-30,2022,6,0.7673695223973669,0.785107345117335,0.0483,0.9983,0.12236970442009559,9281.0
La Dorada,2022-07-31,2022,7,0.7523538757080173,0.7656316164259219,-0.0713,0.9987,0.1175440248153867,9281.0
La Dorada,2022-08-31,2022,8,0.7403496588200869,0.7578895206293976,-0.0479,0.9961,0.12234354510761605,9280.5
La Dorada,2022-09-30,2022,9,0.7072100659904772,0.727544595540983,-0.0145,0.9942,0.13305211991326754,9281.0
La Dorada,2022-10-31,2022,10,0.6829960415666539,0.7519655164063446,0.0375,0.9993,0.1954537729606863,9232.0
La Dorada,2022-11-30,2022,11,0.7269411339198347,0.767650808218815,0.0545,0.9971,0.1497824608986792,9272.0
La Dorada,2022-12-31,2022,12,0.7512657735999815,0.7745672353970885,-0.0216,0.9996,0.1200425186641807,9271.5
La Dorada,2023-01-31,2023,1,0.7403165505996412,0.7471242781339964,-0.0722,0.9841,0.1017886119609918,9272.0
La Dorada,2023-02-28,2023,2,0.7424802919294686,0.7528736717111164,-0.1511,0.9866,0.10301987938107254,9281.0
La Dorada,2023-03-31,2023,3,0.7340436440085156,0.7558798366881773,0.0652,0.9984,0.13386337168432588,9281.0
La Dorada,2023-04-30,2023,4,0.7525112119632049,0.7686803303787952,-0.1138,0.9991,0.11827411209683514,9281.0
La Dorada,2023-05-31,2023,5,0.6991975227144847,0.7071237149242768,-0.0008,0.9897,0.13005976315012455,9281.0
La Dorada,2023-06-30,2023,6,0.7559506220861574,0.7696439806230001,-0.1926,0.961,0.11353483871094894,9281.0
La Dorada,2023-07-31,2023,7,0.7111779921671293,0.7196833387090698,-0.1337,0.9074,0.11386570812035635,9281.0
La Dorada,2023-08-31,2023,8,0.7146486116150891,0.7275032851613106,-0.1782,0.9813,0.10612885974002259,9281.0
La Dorada,2023-09-30,2023,9,0.754567062944113,0.7675873498806802,-0.0129,0.9785,0.1056500093644499,9281.0
La Dorada,2023-10-31,2023,10,0.7692510606754428,0.7948052757973737,0.0466,0.9983,0.125719273191707,9281.0
La Dorada,2023-11-30,2023,11,0.7400136416370762,0.7735587327238609,0.0462,0.9971,0.14088542614685684,9271.5
La Dorada,2023-12-31,2023,12,0.7457985596227992,0.7675902199569355,0.0244,0.9991,0.11822755550145425,9273.0
La Dorada,2024-01-31,2024,1,0.7325953745154741,0.7422318546793085,-0.0052,0.9981,0.10580105596065804,9272.0
La Dorada,2024-02-29,2024,2,0.6893029355724565,0.699285932545747,0.0683,0.8897,0.0935592523848656,9281.0
La Dorada,2024-03-31,2024,3,0.6512728017794077,0.6974688556216445,0.0384,0.9956,0.1718547966393667,9281.0
La Dorada,2024-04-30,2024,4,0.7240594910276876,0.7498847801147228,0.0616,0.9987,0.11235751877128795,9281.0
La Dorada,2024-05-31,2024,5,0.7824644128655229,0.8037172604667902,-0.0647,0.999,0.11324875253781205,9281.0
La Dorada,2024-06-30,2024,6,0.7825735834898568,0.806614866322156,-0.0004,0.9948,0.1188011688922975,9281.0
La Dorada,2024-07-31,2024,7,0.7341983155506657,0.7461178707658451,-0.1953,0.9992,0.11477234192832915,9281.0
La Dorada,2024-08-31,2024,8,0.723343350853217,0.7354162859358985,-0.1218,0.9355,0.1163076254461056,9281.0
La Dorada,2024-09-30,2024,9,0.6830753163505638,0.6904545238975084,-0.0827,0.9937,0.11132342443766449,9281.0
La Dorada,2024-10-31,2024,10,0.6614794971821649,0.6971760484294008,0.0116,0.9996,0.14220470882581038,9280.5
La Dorada,2024-11-30,2024,11,0.7431253903187706,0.7714993435684826,0.0503,0.9987,0.1331021742256492,9272.0
La Dorada,2024-12-31,2024,12,0.7676586054220748,0.7850377564109801,-0.0936,0.9957,0.11518500133138701,9272.5
La Dorada,2025-01-31,2025,1,0.7509641882894709,0.7725951205172166,-0.1097,0.9957,0.1235855608755769,9272.0
La Dorada,2025-02-28,2025,2,0.44533128251945253,0.44724158537975806,0.0199,0.9985,0.14823473197365,9281.0
La Dorada,2025-03-31,2025,3,0.7292306512395761,0.7694946327871993,0.0164,0.9953,0.1373505649554357,9281.0
La Dorada,2025-04-30,2025,4,0.7094020098675007,0.7441985656261594,0.0318,0.9993,0.15480837209165035,9278.5
La Dorada,2025-05-31,2025,5,0.7511705022613451,0.7675667446280465,-0.0323,0.9488,0.11879892725239395,9281.0
La Dorada,2025-06-30,2025,6,0.7708495950543994,0.7920987007206781,-0.0645,0.997,0.12036519182079375,9281.0
La Dorada,2025-07-31,2025,7,0.6962937889983595,0.7032733520565484,-0.1399,0.9906,0.1290757807364064,9281.0
La Dorada,2025-08-31,2025,8,0.7483720814492494,0.7654895503313426,-0.1861,0.9986,0.12407771533931185,9281.0
La Dorada,2025-09-30,2025,9,0.7451146686463507,0.76179896436886,-0.0546,0.9959,0.12367740654662215,9281.0
La Dorada,2025-10-31,2025,10,0.6979006851763918,0.74048446178452,0.1229,0.9957,0.145468334376363,9281.0
La Dorada,2025-11-30,2025,11,0.7781849277281235,0.7938559880266275,-0.1682,0.9897,0.1120812528792885,9272.0
La Dorada,2025-12-31,2025,12,0.7633198188951211,0.7811320752736539,-0.0858,0.9979,0.11294051758103475,9271.0
La Merced,2005-01-31,2005,1,0.689561548510857,0.7418470412457914,0.0594,0.964,0.1621922799733649,1537.0
La Merced,2005-02-28,2005,2,0.7328362506374825,0.7654693519267912,0.0832,0.9974,0.12429352048447224,1533.0
La Merced,2005-03-31,2005,3,0.7392683312428496,0.7577779679922867,0.1071,0.995,0.1076231019673721,1533.0
La Merced,2005-04-30,2005,4,0.6557034909236266,0.6755422494893668,0.1268,0.9961,0.12587954948009494,1533.0
La Merced,2005-05-31,2005,5,0.7709089678984441,0.7856139313890954,0.1914,0.9936,0.0818927044623429,1533.0
La Merced,2005-06-30,2005,6,0.7758001473446254,0.7830994166639212,0.2095,0.9974,0.07542157365771175,1533.0
La Merced,2005-07-31,2005,7,0.7478693474934872,0.7549128969838065,0.4757,0.8795000000000001,0.0517650991794211,1533.0
La Merced,2005-08-31,2005,8,0.710527047594106,0.7422264174550162,0.0891,0.999,0.12841116193075305,1533.0
La Merced,2005-09-30,2005,9,0.674035214814406,0.7185225043229395,0.0766,0.9412,0.14685219794281984,1533.0
La Merced,2005-10-31,2005,10,0.5966608068806768,0.6305745308310993,0.0574,0.9882,0.2150039759157181,1533.0
La Merced,2005-11-30,2005,11,0.7511672479370279,0.7851422171530442,0.0668,0.9978,0.1405738264983932,1537.0
La Merced,2005-12-31,2005,12,0.7166273700069744,0.7851252670930065,0.0174,0.9993,0.19186771158803995,1536.0
La Merced,2006-01-31,2006,1,0.7546085141362532,0.7889531364031044,0.0725,0.973,0.1256125002317339,1537.0
La Merced,2006-02-28,2006,2,0.7595894297804311,0.769839595019123,0.0633,0.9417,0.084573379952655,1533.0
La Merced,2006-03-31,2006,3,0.6817887100108897,0.7129509948665704,0.0741,0.9899,0.1492570918092467,1533.0
La Merced,2006-04-30,2006,4,0.6323738100095099,0.6544315549348232,0.0875,0.9952,0.17853855220330014,1533.0
La Merced,2006-05-31,2006,5,0.7182011057049515,0.7831594232966073,0.0431,0.984,0.1584110709413109,1533.0
La Merced,2006-06-30,2006,6,0.7718723850808396,0.7781279932100065,0.1285,0.9374,0.06168152468206735,1533.0
La Merced,2006-07-31,2006,7,0.7255148620970073,0.7294655568846358,0.4562,0.9443,0.0674211258028491,1533.0
La Merced,2006-08-31,2006,8,0.7037255427216713,0.7123233705229164,0.1271,0.9627,0.0970590313446522,1533.0
La Merced,2006-09-30,2006,9,0.7710582428912067,0.8034570890553809,0.1019,0.9962,0.1121406028202584,1533.0
La Merced,2006-10-31,2006,10,0.7844481652906221,0.80673377425685,0.1404,0.9278,0.101293558576687,1533.0
La Merced,2006-11-30,2006,11,0.6553721209340015,0.7268578538473653,0.0444,0.9985,0.194729545395175,1537.0
La Merced,2006-12-31,2006,12,0.7430515875606795,0.7891897442022552,0.0518,0.9812,0.15089054193985968,1535.0
La Merced,2007-01-31,2007,1,0.7411435686803043,0.7595997044421895,0.0986,0.9704,0.10371477979046995,1537.0
La Merced,2007-02-28,2007,2,0.6974227729459275,0.7008158861533971,0.3667,0.9332,0.07731582653211644,1533.0
La Merced,2007-03-31,2007,3,0.6594731834158047,0.6794316220560039,0.0772,0.9693,0.1306376883129175,1533.0
La Merced,2007-04-30,2007,4,0.7139104387258627,0.7792338529118066,0.0648,0.9986,0.17066524491303064,1533.0
La Merced,2007-05-31,2007,5,0.71449669391187,0.7696397619705131,0.0642,0.9966,0.16639920864625005,1533.0
La Merced,2007-06-30,2007,6,0.7643304372096881,0.7828670839350929,0.0704,0.9931,0.09018828343481824,1533.0
La Merced,2007-07-31,2007,7,0.763628890849195,0.7773411726981349,0.0812,0.9888,0.082502189065307,1533.0
La Merced,2007-08-31,2007,8,0.7705067376052714,0.7892878329479273,0.109,0.9916,0.0992746811515186,1533.0
La Merced,2007-09-30,2007,9,0.7571743403950326,0.8012315182446945,0.0846,0.992,0.13422711679144725,1533.0
La Merced,2007-10-31,2007,10,0.7329650714669682,0.7871297209302325,0.1156,0.9988,0.1605886803456719,1533.0
La Merced,2007-11-30,2007,11,0.7304729570096973,0.7751870011752344,0.0909,0.9941,0.15403508162201823,1537.0
La Merced,2007-12-31,2007,12,0.6931515635553623,0.7479643995492435,0.0391,0.9922,0.16068250109789028,1536.0
La Merced,2008-01-31,2008,1,0.7542030382332023,0.7712967799213111,0.059,0.991,0.0837219218934394,1537.0
La Merced,2008-02-29,2008,2,0.7332771629612278,0.7659033485759736,0.0256,0.9779,0.13033682128219684,1533.0
La Merced,2008-03-31,2008,3,0.7427245446651327,0.7697107713548468,0.0789,0.995,0.11836138450516405,1533.0
La Merced,2008-04-30,2008,4,0.6759775414535978,0.7242956784587291,0.0639,0.992,0.15433077660206831,1533.0
La Merced,2008-05-31,2008,5,0.7372149201251526,0.7765217125881734,0.0852,0.9899,0.11533072769208519,1533.0
La Merced,2008-06-30,2008,6,0.6853435175256035,0.7517502741997103,0.0884,0.9897,0.17287826276673168,1533.0
La Merced,2008-07-31,2008,7,0.7859035897506577,0.7894547845593691,0.2001,0.9225,0.05067118710019785,1533.0
La Merced,2008-08-31,2008,8,0.6606320229907237,0.6656349379540063,0.0634,0.9935,0.1269909692565906,1533.0
La Merced,2008-09-30,2008,9,0.6012504716682056,0.7134171475022325,0.0594,0.9634,0.22148669568408186,1533.0
La Merced,2008-10-31,2008,10,0.6953074491726011,0.7596514699275262,0.0433,0.998,0.17643641443806696,1535.0
La Merced,2008-11-30,2008,11,0.7083797437339119,0.7558099417064121,0.0353,0.9458,0.1806506971783843,1537.0
La Merced,2008-12-31,2008,12,0.7496701205576579,0.7948996786829465,0.0212,0.9808,0.1527146559151246,1536.0
La Merced,2009-01-31,2009,1,0.7186451538754113,0.7692975791377752,0.042,0.9774,0.15820870043378796,1537.0
La Merced,2009-02-28,2009,2,0.7114144345357063,0.7404036073341094,0.0631,0.9795,0.1300122072485292,1533.0
La Merced,2009-03-31,2009,3,0.7533168784716961,0.7908876270620009,0.0372,0.9966,0.1418212825449055,1533.0
La Merced,2009-04-30,2009,4,0.7194389407451317,0.7851864137070232,0.0831,0.9745,0.17564219748301785,1533.0
La Merced,2009-05-31,2009,5,0.7810330058855159,0.7930303333342448,0.1002,0.9579,0.07410503525143144,1533.0
La Merced,2009-06-30,2009,6,0.6998074309106694,0.7365488652803462,0.0995,0.9824,0.15194889733522243,1533.0
La Merced,2009-07-31,2009,7,0.7839815401579582,0.7896824100647963,0.3863,0.931,0.05081493868096475,1533.0
La Merced,2009-08-31,2009,8,0.7466606205290076,0.7571954008533042,0.1119,0.9839,0.0758161426003305,1533.0
La Merced,2009-09-30,2009,9,0.7172527240148314,0.7540067813446242,0.1048,0.9963,0.1158023633055595,1533.0
La Merced,2009-10-31,2009,10,0.7061759782773503,0.7443664265470007,0.0691,0.9979,0.1374037652382189,1533.0
La Merced,2009-11-30,2009,11,0.7422487498034863,0.7874577377147776,0.0473,0.9898,0.15575031266571926,1536.0
La Merced,2009-12-31,2009,12,0.7609475348122998,0.7696269037640766,0.1442,0.9744,0.07962761639684746,1536.0
La Merced,2010-01-31,2010,1,0.7272185984466393,0.734093937597672,0.3633,0.8811,0.0716611267782595,1537.0
La Merced,2010-02-28,2010,2,0.6706374164489068,0.6679775790752676,0.1761,0.9977,0.10017802406703535,1532.0
La Merced,2010-03-31,2010,3,0.7127016749596835,0.7365090889446233,0.0534,0.9164,0.10570307223809686,1533.0
La Merced,2010-04-30,2010,4,0.6888138593541097,0.7400886097210639,0.0875,0.9959,0.1501247027766514,1533.0
La Merced,2010-05-31,2010,5,0.7929617276123007,0.8007237508688347,0.3268,0.9039,0.053857083186638746,1533.0
La Merced,2010-06-30,2010,6,0.6802402191561792,0.7424254226586822,0.0624,0.9904,0.1856360190235281,1533.0
La Merced,2010-07-31,2010,7,0.6962364477402097,0.7716898586022993,0.0546,0.9994,0.18569568141738024,1533.0
La Merced,2010-08-31,2010,8,0.7141268347782934,0.7638900721942146,0.0572,0.9985,0.14353632760855434,1533.0
La Merced,2010-09-30,2010,9,0.7800970751609226,0.798934386289871,0.0751,0.9488,0.1019384503903085,1533.0
La Merced,2010-10-31,2010,10,0.5008887938140061,0.5017285714285714,0.0565,0.9863,0.2592814167342784,1533.0
La Merced,2010-11-30,2010,11,0.5449949045823625,0.563834929448237,0.0291,0.9837,0.20491403031809516,1537.0
La Merced,2010-12-31,2010,12,0.6840108998128103,0.7443533174097665,0.0433,0.9986,0.1834593802927602,1536.0
La Merced,2011-01-31,2011,1,0.7254982601853228,0.7618351210802465,0.0376,0.9706,0.14775269338899472,1537.0
La Merced,2011-02-28,2011,2,0.7336454739424685,0.7617930144745123,0.0975,0.9624,0.1006669173889246,1533.0
La Merced,2011-03-31,2011,3,0.700617743656186,0.7540633467923339,0.0635,0.9953,0.16787051421829025,1533.0
La Merced,2011-04-30,2011,4,0.6910409831704591,0.7523539239590736,0.0485,0.9974,0.165019954426743,1533.0
La Merced,2011-05-31,2011,5,0.7218515481523339,0.777513824792265,0.0426,0.9683,0.1643172974065451,1533.0
La Merced,2011-06-30,2011,6,0.7690624832187014,0.7949228293218735,0.0933,0.9899,0.10868126120568669,1533.0
La Merced,2011-07-31,2011,7,0.7192886916789573,0.7409139702493431,0.1128,0.9731,0.09432688825243474,1533.0
La Merced,2011-08-31,2011,8,0.7042137216578694,0.7324508853563719,0.0874,0.9692,0.10371516042391221,1533.0
La Merced,2011-09-30,2011,9,0.7170221759865477,0.7618086901877058,0.0885,0.9663,0.14436336010320225,1533.0
La Merced,2011-10-31,2011,10,0.7257528927237401,0.7557999518710143,0.1452,0.994,0.119198624788541,1533.0
La Merced,2011-11-30,2011,11,0.6481417685061163,0.7281462911146643,0.0537,0.9703,0.1986974204490385,1537.0
La Merced,2011-12-31,2011,12,0.5936293535783427,0.6323641065573772,0.0547,0.9985,0.2194180077011204,1535.5
La Merced,2012-01-31,2012,1,0.6299417778769986,0.706776359333513,0.0314,0.9992,0.22846572523850445,1537.0
La Merced,2012-02-29,2012,2,0.7108615766839885,0.753987913770793,0.0504,0.9963,0.12853475313517876,1533.0
La Merced,2012-03-31,2012,3,0.755085377734284,0.7654891462183719,0.1489,0.9218,0.08296214674240929,1533.0
La Merced,2012-04-30,2012,4,0.6995890120053482,0.7328410393072504,0.0584,0.9859,0.1221039754435195,1533.0
La Merced,2012-05-31,2012,5,0.7548972604099193,0.7969095491312548,0.0702,0.9807,0.13654908106319946,1533.0
La Merced,2012-06-30,2012,6,0.8052125085801719,0.8106259069186302,0.1687,0.9473,0.0540861037688615,1533.0
La Merced,2012-07-31,2012,7,0.7511625766702048,0.7669465084831819,0.0607,0.911,0.08263725558182285,1533.0
La Merced,2012-08-31,2012,8,0.6981229142258552,0.7200816849484506,0.1186,0.9891,0.0942067145719938,1533.0
La Merced,2012-09-30,2012,9,0.6275868459428531,0.6680128512862793,0.0631,0.9879,0.15015883108855654,1533.0
La Merced,2012-10-31,2012,10,0.7620261756353668,0.7849667433991113,0.0511,0.9828,0.11627682860387835,1535.0
La Merced,2012-11-30,2012,11,0.7291876373247784,0.8103964941356452,0.0385,0.9963,0.1996905868666487,1537.0
La Merced,2012-12-31,2012,12,0.7701108952639836,0.8021774651302731,0.072,0.9978,0.10982317868855575,1536.0
La Merced,2013-01-31,2013,1,0.7516763914383215,0.7634533983907221,0.086,0.9957,0.0862791362857988,1537.0
La Merced,2013-02-28,2013,2,0.6878532961640771,0.7501103247541798,0.0556,0.9849,0.1751837177795323,1533.0
La Merced,2013-03-31,2013,3,0.6653482609474712,0.7226281638354832,0.0677,0.9984,0.16583181052180906,1533.0
La Merced,2013-04-30,2013,4,0.6624762742071096,0.7480427262911853,0.0474,0.9959,0.1871565717280823,1533.0
La Merced,2013-05-31,2013,5,0.7663827494857569,0.8027218416163262,0.1079,0.9828,0.11556947894865455,1532.5
La Merced,2013-06-30,2013,6,0.7928879608826898,0.8045966473184349,0.1975,0.9801,0.07496413592851045,1533.0
