municipio,date,anio,mes,precip_mm,precip_mean_mm,precip_max_mm,n_pixeles
Aranzazu,2023-12-31,2023,12,2052.332934606189,5.599108608020909,57.691652072504304,11.0
Aranzazu,2024-12-31,2024,12,2061.500323013209,5.634201557278687,61.50980205657762,11.0
Aranzazu,2025-12-31,2025,12,2359.9936145843676,6.541022005669423,90.0751093964988,11.0
Belalcázar,2005-12-31,2005,12,2479.7567189116094,6.792035944651903,55.82028846417443,13.0
Belalcázar,2006-12-31,2006,12,2479.992441843248,6.782701864081486,55.205189478599415,13.0
Belalcázar,2007-12-31,2007,12,2429.5829588424854,6.615046304541651,61.02807059126386,13.0
Belalcázar,2008-12-31,2008,12,2763.845586503461,7.54716779375741,75.29487034021797,13.0
Belalcázar,2009-12-31,2009,12,2200.503642977168,6.0302197055972035,42.57032259035918,13.0
Belalcázar,2010-12-31,2010,12,2805.241403940118,7.6760962488227875,68.37136536937649,13.0
Belalcázar,2011-12-31,2011,12,2884.495520604869,7.910445079151745,70.81455553184122,13.0
Belalcázar,2012-12-31,2012,12,2085.6204980267053,5.696978279385909,63.57751841464285,13.0
Belalcázar,2013-12-31,2013,12,2305.2288864845946,6.331726610691509,42.64616072379936,13.0
Belalcázar,2014-12-31,2014,12,2005.3833137341474,5.50317070576249,33.69828173467668,13.0
Belalcázar,2015-12-31,2015,12,1880.384129709359,5.1410250251960665,65.29021296662798,13.0
Belalcázar,2016-12-31,2016,12,1961.9849274143323,5.3629496405405375,45.76943513094368,13.0
Belalcázar,2017-12-31,2017,12,2357.152794421224,6.431115310567383,56.19066605325472,13.0
Belalcázar,2018-12-31,2018,12,2087.7250914199876,5.715987384391163,47.12432053533652,13.0
Belalcázar,2019-12-31,2019,12,2140.0296425243555,5.863037186210271,53.256534257177584,13.0
Belalcázar,2020-12-31,2020,12,1968.4387690720416,5.373564255159237,53.2313570612568,13.0
Belalcázar,2021-12-31,2021,12,2109.547470602444,5.785627500837923,40.69762394387843,13.0
Belalcázar,2022-12-31,2022,12,2626.657333085345,7.219714441618595,61.83386693566532,13.0
Belalcázar,2023-12-31,2023,12,2018.0051816067958,5.504946085392277,46.49769789485609,13.0
Belalcázar,2024-12-31,2024,12,2186.8368409615427,5.9775224069916035,52.302693813534106,13.0
Belalcázar,2025-12-31,2025,12,2575.638790715454,7.127529705522602,78.47136735512038,13.0
Chinchiná,2005-12-31,2005,12,2621.7423292140666,7.183150776884644,62.825904427454056,13.0
Chinchiná,2006-12-31,2006,12,2550.807634254711,6.975313162362014,54.0784380396687,13.0
Chinchiná,2007-12-31,2007,12,2530.9975653639476,6.891549982943446,51.88442936215783,13.0
Chinchiná,2008-12-31,2008,12,3010.70702479621,8.224725296087888,64.9716610201889,13.0
Chinchiná,2009-12-31,2009,12,2386.0831092949365,6.538288190131083,56.88191728141776,13.0
Chinchiná,2010-12-31,2010,12,2885.2045578359903,7.9000330815209425,66.42785304516521,13.0
Chinchiná,2011-12-31,2011,12,3058.522097753772,8.403567680328184,57.958035717157045,13.0
Chinchiná,2012-12-31,2012,12,2207.5694339114407,6.026096649055707,65.17151024626847,13.0
Chinchiná,2013-12-31,2013,12,2591.519219510249,7.125544859850563,75.6725093787117,13.0
Chinchiná,2014-12-31,2014,12,2261.4632118331874,6.204340605160287,41.44168215604042,13.0
Chinchiná,2015-12-31,2015,12,2069.1387203861145,5.667731965761226,57.822269481571006,13.0
Chinchiná,2016-12-31,2016,12,2170.7822355454628,5.937021156886697,39.51031340254648,13.0
Chinchiná,2017-12-31,2017,12,2652.9680093687793,7.240104730155696,73.6686821570119,13.0
Chinchiná,2018-12-31,2018,12,2472.2445274752563,6.781570480873023,79.0372171077456,13.0
Chinchiná,2019-12-31,2019,12,2507.9040395209868,6.876739170200451,74.38915958257982,13.0
Chinchiná,2020-12-31,2020,12,2221.07510288908,6.06248650755938,53.371760358925584,13.0
Chinchiná,2021-12-31,2021,12,2424.1131167631643,6.652273950494795,72.70300778704078,13.0
Chinchiná,2022-12-31,2022,12,3174.5069346466516,8.737607180416365,104.79180170387912,13.0
Chinchiná,2023-12-31,2023,12,2569.1495610340758,7.008064474620543,60.97307451417758,13.0
Chinchiná,2024-12-31,2024,12,2571.3139590251653,7.033470101292024,51.24130693094397,13.0
Chinchiná,2025-12-31,2025,12,2926.8684756833973,8.113698501823416,124.91776402093448,13.0
Filadelfia,2005-12-31,2005,12,2256.674910177238,6.174072114019842,59.02070057931258,13.0
Filadelfia,2006-12-31,2006,12,2150.6031565547887,5.8800897038726445,43.62941101208404,13.0
Filadelfia,2007-12-31,2007,12,2262.6457114789505,6.157193799729007,69.48152082050265,13.0
Filadelfia,2008-12-31,2008,12,2833.34143167195,7.737270713775513,69.49403482945121,13.0
Filadelfia,2009-12-31,2009,12,1923.7576662766276,5.274635090323515,43.3086086613449,13.0
Filadelfia,2010-12-31,2010,12,2557.8607439585967,6.997376242363835,58.25947476152199,13.0
Filadelfia,2011-12-31,2011,12,2583.1643999777543,7.091838061062152,42.73811647520593,13.0
Filadelfia,2012-12-31,2012,12,1879.889413019221,5.130125680654378,40.43093538763535,13.0
Filadelfia,2013-12-31,2013,12,2050.52453362485,5.629325578625615,48.05956338518229,13.0
Filadelfia,2014-12-31,2014,12,1690.026320287031,4.632725580364345,39.12369077888565,13.0
Filadelfia,2015-12-31,2015,12,1706.3198895240248,4.6762539606365,36.70176282959368,13.0
Filadelfia,2016-12-31,2016,12,1709.1927582853702,4.668152110936931,34.577404324133795,13.0
Filadelfia,2017-12-31,2017,12,2243.7415877583635,6.12886245098582,53.03293868884369,13.0
Filadelfia,2018-12-31,2018,12,2213.2712864935324,6.0543031712873905,45.47819486934336,13.0
Filadelfia,2019-12-31,2019,12,2090.6835782701273,5.733023461253974,52.49608022483749,13.0
Filadelfia,2020-12-31,2020,12,1946.0911915035515,5.312733626484055,46.41417713021514,13.0
Filadelfia,2021-12-31,2021,12,2003.1649293337935,5.493367824649588,68.43537493806387,13.0
Filadelfia,2022-12-31,2022,12,2684.1611835150034,7.35783038155589,90.79108983428036,13.0
Filadelfia,2023-12-31,2023,12,2085.2529440277335,5.688379210081933,61.60364187183092,13.0
Filadelfia,2024-12-31,2024,12,2137.0462413513237,5.839198187181132,76.14740550218515,13.0
Filadelfia,2025-12-31,2025,12,2472.9697828502563,6.864711056471869,110.9357990859142,13.0
La Dorada,2005-12-31,2005,12,2859.513167547588,7.8042634507253625,56.40984224781008,36.0
La Dorada,2006-12-31,2006,12,3070.7763770546208,8.399128677386459,66.43685396753175,36.0
La Dorada,2007-12-31,2007,12,3047.8434825729632,8.288479388914471,49.81587933467886,36.0
La Dorada,2008-12-31,2008,12,3373.9704728197726,9.217994345531158,61.4823491905256,36.0
La Dorada,2009-12-31,2009,12,2767.1367883220228,7.569488803195515,64.57579249188102,36.0
La Dorada,2010-12-31,2010,12,2940.119228298616,8.037867690488412,74.2352299679776,36.0
La Dorada,2011-12-31,2011,12,3268.430628352695,8.973583156338076,55.14105855952661,36.0
La Dorada,2012-12-31,2012,12,2472.4479145733444,6.740655623705565,49.84302586843217,36.0
La Dorada,2013-12-31,2013,12,3010.749421854421,8.244597562729199,52.041233727007416,36.0
La Dorada,2014-12-31,2014,12,3174.421039244717,8.710706766711015,71.29091078532488,36.0
La Dorada,2015-12-31,2015,12,2504.9610505946434,6.855935764376002,44.20718806010879,36.0
La Dorada,2016-12-31,2016,12,2866.7448042971446,7.826203277834668,74.08558622284002,36.0
La Dorada,2017-12-31,2017,12,3403.0371556639357,9.29108232694831,60.177709184092905,36.0
La Dorada,2018-12-31,2018,12,3096.734796809511,8.456463679252016,46.2727519367471,36.0
La Dorada,2019-12-31,2019,12,2807.3980576407375,7.715733540830179,53.74298709120517,36.0
La Dorada,2020-12-31,2020,12,2456.056919579259,6.717048856091975,43.59421770081585,36.0
La Dorada,2021-12-31,2021,12,2855.72021407902,7.81359488793468,44.285403190917705,36.0
La Dorada,2022-12-31,2022,12,3850.0060319370527,10.541731207567171,182.28448563057657,36.0
La Dorada,2023-12-31,2023,12,2975.9329683290116,8.12566789386815,55.46897960976126,36.0
La Dorada,2024-12-31,2024,12,2839.660186617605,7.761565702965455,69.58858569902864,36.0
La Dorada,2025-12-31,2025,12,3542.162648604452,9.757474979116473,58.1651944104757,36.0
La Merced,2005-12-31,2005,12,2220.1836536642645,6.069795674420185,50.72610784517664,7.0
La Merced,2006-12-31,2006,12,2201.570586655091,6.022238710204575,40.07588145716661,7.0
La Merced,2007-12-31,2007,12,2345.403502543605,6.381463603563142,69.13292566416214,7.0
La Merced,2008-12-31,2008,12,2854.484748080961,7.794589516548213,59.557778302666286,7.0
La Merced,2009-12-31,2009,12,1961.9674314675688,5.381410320902567,55.5807949455417,7.0
La Merced,2010-12-31,2010,12,2618.3528603780837,7.165246577871268,67.71588798055845,7.0
La Merced,2011-12-31,2011,12,2589.5600918497357,7.108519461801014,48.14472125306422,7.0
La Merced,2012-12-31,2012,12,1964.5758319481702,5.36225117937159,41.94216526576451,7.0
La Merced,2013-12-31,2013,12,2020.6265362664956,5.543303840784833,49.34506691653712,7.0
La Merced,2014-12-31,2014,12,1678.4778555466205,4.597028285299273,38.4668536205681,7.0
La Merced,2015-12-31,2015,12,1665.0017404757389,4.564330634879217,32.65602269594361,7.0
La Merced,2016-12-31,2016,12,1735.1534245315863,4.737504406772681,34.2461950782205,7.0
La Merced,2017-12-31,2017,12,2286.198334231831,6.245357378293729,45.31410818813609,7.0
La Merced,2018-12-31,2018,12,2266.790106608967,6.198652629613547,44.29797027484089,7.0
La Merced,2019-12-31,2019,12,2010.618275530241,5.514040015232042,43.114106465034745,7.0
La Merced,2020-12-31,2020,12,1916.6954677331407,5.234453316574983,55.9550158338482,7.0
La Merced,2021-12-31,2021,12,1982.980997047619,5.435005766435814,56.414755477386265,7.0
La Merced,2022-12-31,2022,12,2698.904385369745,7.399516323727788,96.68070223023292,7.0
La Merced,2023-12-31,2023,12,2024.4788421676274,5.522600714905528,63.96291901984183,7.0
La Merced,2024-12-31,2024,12,2108.0339610387678,5.762546244322859,54.34013105119979,7.0
La Merced,2025-12-31,2025,12,2442.9606464732365,6.780242749706379,100.42799353567112,7.0
Manizales,2005-12-31,2005,12,2206.807149755714,6.042577459080992,68.70300720015055,25.0
Manizales,2006-12-31,2006,12,2111.3677257275035,5.773127331626585,35.80333380457227,25.0
Manizales,2007-12-31,2007,12,2160.191570164334,5.880765903471986,50.2370252739323,25.0
Manizales,2008-12-31,2008,12,2667.6090624319095,7.286251989227449,50.210496430051045,25.0
Manizales,2009-12-31,2009,12,1957.0688674698354,5.364156381191744,54.3381482221621,25.0
Manizales,2010-12-31,2010,12,2483.708616735567,6.795713187512562,67.79059748589765,25.0
Manizales,2011-12-31,2011,12,2639.2420177962763,7.253340343806003,51.3897306361097,25.0
Manizales,2012-12-31,2012,12,1795.4561748731612,4.8986055720250645,48.32975849686459,25.0
Manizales,2013-12-31,2013,12,2047.7822344975918,5.6257252402320335,51.70864924770589,25.0
Manizales,2014-12-31,2014,12,1733.5489425795104,4.752935402857006,36.96865589320822,25.0
Manizales,2015-12-31,2015,12,1723.4964451925127,4.725020896176525,41.45181465357038,25.0
Manizales,2016-12-31,2016,12,1747.8884797893581,4.781052291698692,33.64184206844482,25.0
Manizales,2017-12-31,2017,12,2197.9496549450823,6.003738914070001,69.45645835968034,25.0
Manizales,2018-12-31,2018,12,2171.228557222719,5.95717859427116,55.46345223407569,25.0
Manizales,2019-12-31,2019,12,2065.9574785382124,5.667131195794188,64.95943826466262,25.0
Manizales,2020-12-31,2020,12,1836.7863601414824,5.014481675162286,46.86930116485912,25.0
Manizales,2021-12-31,2021,12,2088.7752307892756,5.7324273320729064,67.6940088370948,25.0
Manizales,2022-12-31,2022,12,2699.475231437298,7.4067292726353715,82.76350548614651,25.0
Manizales,2023-12-31,2023,12,2210.084819408173,6.028807710852397,54.07863414450156,25.0
Manizales,2024-12-31,2024,12,2101.1298543854955,5.745007717159435,54.04215609721649,25.0
Manizales,2025-12-31,2025,12,2400.615690086111,6.652290126859788,97.09545908010664,25.0
Manzanares,2005-12-31,2005,12,3091.29354609964,8.461185426687466,89.01525431395153,12.0
Manzanares,2006-12-31,2006,12,2866.615775196806,7.839878080658614,87.27897542440863,12.0
Manzanares,2007-12-31,2007,12,2983.840223162573,8.12076707829076,84.63882464762172,12.0
Manzanares,2008-12-31,2008,12,3311.791125085755,9.050537725689894,73.30257480889198,12.0
Manzanares,2009-12-31,2009,12,2535.5452149495954,6.948538534594786,66.10928395527614,12.0
Manzanares,2010-12-31,2010,12,3281.6754706301354,8.984586829189405,73.71088258406152,12.0
Manzanares,2011-12-31,2011,12,3277.1205831449342,8.992140861212874,73.21293490966355,12.0
Manzanares,2012-12-31,2012,12,2446.004028145323,6.676999918787185,86.14275392435364,12.0
Manzanares,2013-12-31,2013,12,2478.7014235563342,6.819426273670731,52.45884327045653,12.0
Manzanares,2014-12-31,2014,12,2117.508934268038,5.802446446653049,49.00816156327292,12.0
Manzanares,2015-12-31,2015,12,2163.1865693058,5.9412873064395795,47.29119284909228,12.0
Manzanares,2016-12-31,2016,12,2524.2317940496073,6.890233675448357,68.37614533052606,12.0
Manzanares,2017-12-31,2017,12,3059.609819659526,8.357291340873992,65.83666077768542,12.0
Manzanares,2018-12-31,2018,12,3098.2162485607373,8.468211403132026,66.06699056602275,12.0
Manzanares,2019-12-31,2019,12,2606.7394656396987,7.173343314265019,76.37553800855363,12.0
Manzanares,2020-12-31,2020,12,2463.1700381769756,6.739719067968676,64.30275873179586,12.0
Manzanares,2021-12-31,2021,12,2723.5846089953084,7.474387266709436,81.4128444339115,12.0
Manzanares,2022-12-31,2022,12,4204.7682225897515,11.551759837992938,115.3430788719048,12.0
Manzanares,2023-12-31,2023,12,2785.1245444181395,7.616194268483054,86.47774394776575,12.0
Manzanares,2024-12-31,2024,12,2823.04498142737,7.724923242930725,69.46893638675496,12.0
Manzanares,2025-12-31,2025,12,3524.7148204556706,9.776459619483274,108.11391905260432,12.0
Marmato,2005-12-31,2005,12,2313.2820787657256,6.318066622924118,52.05503082275393,5.0
Marmato,2006-12-31,2006,12,2346.5883392538685,6.421377581728474,45.84187113611323,5.0
Marmato,2007-12-31,2007,12,2504.513502354685,6.81531934439965,86.27761539660005,5.0
Marmato,2008-12-31,2008,12,3097.0633405776407,8.453952979249662,90.80798210595783,5.0
Marmato,2009-12-31,2009,12,2058.146011175294,5.639392178440244,57.729673925199016,5.0
Marmato,2010-12-31,2010,12,2883.7734242736515,7.88809728971673,65.78496020718626,5.0
Marmato,2011-12-31,2011,12,2766.1274706901695,7.585780948242495,48.53629639274197,5.0
Marmato,2012-12-31,2012,12,2120.0291336437595,5.788711864525621,33.686404686225096,5.0
Marmato,2013-12-31,2013,12,2219.7863485613157,6.08574123951302,55.61240990538347,5.0
Marmato,2014-12-31,2014,12,1772.2879077400037,4.854522251745866,39.53597696203935,5.0
Marmato,2015-12-31,2015,12,1764.6127154536941,4.831810345646409,34.26623807455365,5.0
Marmato,2016-12-31,2016,12,1866.013183485913,5.09182549117824,34.86150813102723,5.0
Marmato,2017-12-31,2017,12,2422.5029975842494,6.6156091155939665,67.59717502092063,5.0
Marmato,2018-12-31,2018,12,2332.670623354124,6.376687849919179,43.39641958788823,5.0
Marmato,2019-12-31,2019,12,2036.57618480215,5.579884414354772,45.071792866054345,5.0
Marmato,2020-12-31,2020,12,2101.571412706013,5.738688565852826,47.561458286486186,5.0
Marmato,2021-12-31,2021,12,2076.561631125055,5.682372316189894,37.47139734343479,5.0
Marmato,2022-12-31,2022,12,2835.9928304404025,7.772703909405866,80.68914533916275,5.0
Marmato,2023-12-31,2023,12,2040.5849668842402,5.563964699602425,57.68682694435121,5.0
Marmato,2024-12-31,2024,12,2197.239694085524,6.005603399073325,59.173210595783445,5.0
Marmato,2025-12-31,2025,12,2584.149625076165,7.162989872450628,77.33223597626939,5.0
Marquetalia,2005-12-31,2005,12,4065.9132816444576,11.136820420502694,169.71098036314046,8.0
Marquetalia,2006-12-31,2006,12,3804.420828123755,10.413088537279174,113.59610231855363,8.0
Marquetalia,2007-12-31,2007,12,3911.5219860054626,10.648214661215583,117.19359487780584,8.0
Marquetalia,2008-12-31,2008,12,4557.45301319999,12.475870247536365,120.6870975316128,8.0
Marquetalia,2009-12-31,2009,12,3627.006667328295,9.94412035243011,73.73253794060213,8.0
Marquetalia,2010-12-31,2010,12,4225.486911663226,11.576882466681676,92.57765718264,8.0
Marquetalia,2011-12-31,2011,12,4588.73467619381,12.609625735797769,89.54053053200167,8.0
Marquetalia,2012-12-31,2012,12,3546.314179990575,9.683123245499145,90.49709077639004,8.0
Marquetalia,2013-12-31,2013,12,3283.2107228236464,9.05906052572868,95.5642471822782,8.0
Marquetalia,2014-12-31,2014,12,2770.9439197676047,7.608402340723843,71.5831618671901,8.0
Marquetalia,2015-12-31,2015,12,2597.6011961770155,7.138629848783478,66.46421438097477,8.0
Marquetalia,2016-12-31,2016,12,3207.345016231206,8.760666160943057,85.55359519276028,8.0
Marquetalia,2017-12-31,2017,12,3892.877297298931,10.642282847990849,70.87915789778624,8.0
Marquetalia,2018-12-31,2018,12,3905.530291177681,10.684946539180197,95.57028581239832,8.0
Marquetalia,2019-12-31,2019,12,3326.4200142333125,9.184505107140891,90.33721812799553,8.0
Marquetalia,2020-12-31,2020,12,2999.268350479973,8.21519914325597,91.41031933976748,8.0
