municipio,date,anio,mes,precip_mm,precip_mean_mm,precip_max_mm,n_pixeles
La Dorada,2017-01-31,2017,1,184.1415073825541,5.940048625243681,36.72911355701726,36.0
La Dorada,2017-02-28,2017,2,63.67535765693541,2.2741199163191217,24.897872103061605,36.0
La Dorada,2017-03-31,2017,3,329.36563759128614,10.624697986815683,37.34603806069718,36.0
La Dorada,2017-04-30,2017,4,309.82312778239196,10.3274375927464,46.08191654521959,36.0
La Dorada,2017-05-31,2017,5,446.15419155220525,14.392070695232427,47.17506156388634,36.0
La Dorada,2017-06-30,2017,6,272.2536133050814,9.075120443502714,26.29941968411064,36.0
La Dorada,2017-07-31,2017,7,78.06679492277905,2.5182837071864212,19.45467185303994,36.0
La Dorada,2017-08-31,2017,8,265.1215957085396,8.552309538985147,26.29903448847861,36.0
La Dorada,2017-09-30,2017,9,331.5422877728232,11.05140959242744,32.30785848930001,36.0
La Dorada,2017-10-31,2017,10,474.2285689812351,15.297695773588229,53.91185651602428,36.0
La Dorada,2017-11-30,2017,11,479.0742774960448,15.969142583201492,60.177709184092905,36.0
La Dorada,2017-12-31,2017,12,169.59019551205958,5.470651468130955,35.44753554038012,36.0
La Dorada,2018-01-31,2018,1,252.13186969074388,8.133286119056255,34.216184613575884,36.0
La Dorada,2018-02-28,2018,2,76.62541533092369,2.7366219761044173,44.71005235579016,36.0
La Dorada,2018-03-31,2018,3,159.13129071200893,5.133267442322869,23.97922615341099,36.0
La Dorada,2018-04-30,2018,4,326.47369662737395,10.882456554245799,38.16146124335931,36.0
La Dorada,2018-05-31,2018,5,483.6765796192707,15.602470310299054,44.01306968642054,36.0
La Dorada,2018-06-30,2018,6,96.79097841277581,3.226365947092527,12.404047610626757,36.0
La Dorada,2018-07-31,2018,7,136.704859993151,4.409834193327451,21.125994710059448,36.0
La Dorada,2018-08-31,2018,8,140.85791165484218,4.543803601769103,22.04029425875262,36.0
La Dorada,2018-09-30,2018,9,327.1874917945057,10.906249726483525,27.33945873174219,36.0
La Dorada,2018-10-31,2018,10,536.7672367426823,17.31507215298975,46.2727519367471,36.0
La Dorada,2018-11-30,2018,11,475.3426114831203,15.84475371610401,45.21219515517766,36.0
La Dorada,2018-12-31,2018,12,85.04485474811261,2.743382411229439,18.65490627079404,36.0
La Dorada,2019-01-31,2019,1,83.52604306115883,2.694388485843833,30.70962741744588,36.0
La Dorada,2019-02-28,2019,2,264.2757003826691,9.43841787080961,45.8260264775708,36.0
La Dorada,2019-03-31,2019,3,294.9210813971114,9.51358327087456,38.10539859902403,36.0
La Dorada,2019-04-30,2019,4,369.519841032223,12.317328034407433,53.74298709120517,36.0
La Dorada,2019-05-31,2019,5,324.9879305378407,10.483481630252927,30.42454454592041,36.0
La Dorada,2019-06-30,2019,6,108.71306296730177,3.6237687655767257,17.285002532945583,36.0
La Dorada,2019-07-31,2019,7,121.36577061660256,3.9150248586000824,14.55471677187508,36.0
La Dorada,2019-08-31,2019,8,79.26931571766741,2.5570747005699164,22.047135726474707,36.0
La Dorada,2019-09-30,2019,9,325.81476887218986,10.860492295739663,31.985260068820565,36.0
La Dorada,2019-10-31,2019,10,375.09697841666065,12.099902529569698,36.40886834403848,36.0
La Dorada,2019-11-30,2019,11,232.1393051980931,7.737976839936437,31.88348625310429,36.0
La Dorada,2019-12-31,2019,12,227.76825944121907,7.34736320778126,32.81637285590223,36.0
La Dorada,2020-01-31,2020,1,43.1780041670349,1.3928388440979,18.81119092912804,36.0
La Dorada,2020-02-29,2020,2,126.75135412381624,4.370736349097112,43.59421770081585,36.0
La Dorada,2020-03-31,2020,3,130.93864156239692,4.223827147174094,31.03549479935638,36.0
La Dorada,2020-04-30,2020,4,223.54837804422812,7.45161260147427,21.85498904176695,36.0
La Dorada,2020-05-31,2020,5,180.84270591391098,5.83363567464229,30.62891417131855,36.0
La Dorada,2020-06-30,2020,6,209.20754774503138,6.9735849248343795,22.633185806534087,36.0
La Dorada,2020-07-31,2020,7,204.680723671059,6.602603989389,22.31120065685736,36.0
La Dorada,2020-08-31,2020,8,173.55376194185158,5.598508449737148,21.05086020749025,36.0
La Dorada,2020-09-30,2020,9,230.99611845117784,7.699870615039261,27.91343931760189,36.0
La Dorada,2020-10-31,2020,10,321.7312082081025,10.378426071229113,33.64949245268595,36.0
La Dorada,2020-11-30,2020,11,354.5614214224097,11.818714047413657,40.40102966343776,36.0
La Dorada,2020-12-31,2020,12,256.06705432824,8.260227558975483,34.18088370182035,36.0
La Dorada,2021-01-31,2021,1,112.13738838130044,3.6173351090742076,44.17209237408208,36.0
La Dorada,2021-02-28,2021,2,130.31474433072995,4.654098011811784,24.59196673415447,36.0
La Dorada,2021-03-31,2021,3,213.42873496448047,6.884797902080015,37.160382273325965,36.0
La Dorada,2021-04-30,2021,4,331.1329348261125,11.03776449420375,21.59317333131806,36.0
La Dorada,2021-05-31,2021,5,270.6869839700524,8.731838192582336,24.59126860162486,36.0
La Dorada,2021-06-30,2021,6,233.17676521960087,7.772558840653362,22.098163933517327,36.0
La Dorada,2021-07-31,2021,7,126.92784370520579,4.094446571135671,13.193829987517145,36.0
La Dorada,2021-08-31,2021,8,260.6760011720301,8.408903263613874,25.00890238221193,36.0
La Dorada,2021-09-30,2021,9,212.26204162791575,7.075401387597192,28.35201242318737,36.0
La Dorada,2021-10-31,2021,10,383.2707860127425,12.363573742346533,44.285403190917705,36.0
La Dorada,2021-11-30,2021,11,332.67196424372844,11.089065474790948,42.21484668222393,36.0
La Dorada,2021-12-31,2021,12,249.0340256251208,8.033355665326477,34.42510518076968,36.0
La Dorada,2022-01-31,2022,1,171.75396818040386,5.54045058646464,42.035805946386944,36.0
La Dorada,2022-02-28,2022,2,187.27093324935586,6.688247616048423,36.186082711804055,36.0
La Dorada,2022-03-31,2022,3,403.1048917229049,13.003383603964673,42.73214793760211,36.0
La Dorada,2022-04-30,2022,4,432.00898938656474,14.400299646218825,34.18347805008115,36.0
La Dorada,2022-05-31,2022,5,270.65812789980237,8.730907351606527,32.16365345748411,36.0
La Dorada,2022-06-30,2022,6,296.65934695512203,9.888644898504067,39.92097677616996,36.0
La Dorada,2022-07-31,2022,7,220.35728618985578,7.108299554511477,26.73679345398552,36.0
La Dorada,2022-08-31,2022,8,217.58758226362926,7.018954266568686,24.882949747429844,36.0
La Dorada,2022-09-30,2022,9,357.3209499627329,11.910698332091098,38.74910459614763,36.0
La Dorada,2022-10-31,2022,10,707.8397565030402,22.833540532356135,182.28448563057657,36.0
La Dorada,2022-11-30,2022,11,457.6077465892728,15.25359155297576,39.13901516131576,36.0
La Dorada,2022-12-31,2022,12,127.83645303436785,4.123756549495737,25.98977654599075,36.0
La Dorada,2023-01-31,2023,1,278.96206231969563,8.99877620386115,55.46897960976126,36.0
La Dorada,2023-02-28,2023,2,142.3282847419139,5.083153026496925,38.00475360093853,36.0
La Dorada,2023-03-31,2023,3,316.73672254534733,10.217313630495076,31.53787913466944,36.0
La Dorada,2023-04-30,2023,4,339.88629584507197,11.329543194835733,35.81902705172882,36.0
La Dorada,2023-05-31,2023,5,309.53503080449923,9.985000993693523,35.623410317894646,36.0
La Dorada,2023-06-30,2023,6,167.48176834200575,5.582725611400192,28.650084245712755,36.0
La Dorada,2023-07-31,2023,7,112.62832322702315,3.6331717170007467,15.375542332427669,36.0
La Dorada,2023-08-31,2023,8,170.23538914677547,5.491464166025016,28.087015302965497,36.0
La Dorada,2023-09-30,2023,9,161.87205763322825,5.395735254440941,30.573340953731417,36.0
La Dorada,2023-10-31,2023,10,470.2944265932276,15.170787954620247,40.25867200724953,36.0
La Dorada,2023-11-30,2023,11,277.7407514931708,9.25802504977236,47.06196665146081,36.0
La Dorada,2023-12-31,2023,12,228.23185563705238,7.362317923775883,46.24865522749025,36.0
La Dorada,2024-01-31,2024,1,59.28403557493438,1.9123882443527218,13.671283810925052,36.0
La Dorada,2024-02-29,2024,2,124.72928768519408,4.301009920179106,33.81343473653077,36.0
La Dorada,2024-03-31,2024,3,147.31287443109073,4.75202820745454,36.31059382262331,36.0
La Dorada,2024-04-30,2024,4,356.8416422186096,11.894721407286987,36.86526770208506,36.0
La Dorada,2024-05-31,2024,5,311.5503652462139,10.050011782135932,39.293702017910185,36.0
La Dorada,2024-06-30,2024,6,278.4040973682282,9.280136578940938,38.04174970585786,36.0
La Dorada,2024-07-31,2024,7,151.95370160245457,4.901732309756599,37.17622573929605,36.0
La Dorada,2024-08-31,2024,8,183.21046094989586,5.910014869351479,50.45233220053073,36.0
La Dorada,2024-09-30,2024,9,171.45266147694286,5.715088715898095,55.47314889461365,36.0
La Dorada,2024-10-31,2024,10,378.1903154891889,12.199687596425449,45.7537934111041,36.0
La Dorada,2024-11-30,2024,11,364.50865029178794,12.150288343059598,69.58858569902864,36.0
La Dorada,2024-12-31,2024,12,312.22209428306417,10.071680460744005,45.18755883127648,36.0
La Dorada,2025-01-31,2025,1,148.77184927905896,4.799091912227708,53.82977183052569,36.0
La Dorada,2025-02-28,2025,2,397.340333532308,14.19072619758243,58.1651944104757,36.0
La Dorada,2025-03-31,2025,3,309.6989634056912,9.990289142119071,35.68018398402185,36.0
La Dorada,2025-04-30,2025,4,421.2814936414852,14.042716454716174,41.24819612314578,36.0
La Dorada,2025-05-31,2025,5,318.151320454422,10.262945821110387,29.648956230140115,36.0
La Dorada,2025-06-30,2025,6,224.62880590294972,7.487626863431657,27.13576610684133,36.0
La Dorada,2025-07-31,2025,7,65.33875215208002,2.1077016823251618,10.535856198364046,36.0
La Dorada,2025-08-31,2025,8,295.43002040730687,9.53000065830022,27.26709013043865,36.0
La Dorada,2025-09-30,2025,9,280.44870026932506,9.348290008977502,33.65068576269941,36.0
La Dorada,2025-10-31,2025,10,491.19995165577984,15.845159730831607,38.58107003382438,36.0
La Dorada,2025-11-30,2025,11,425.0169512100999,14.16723170700333,49.80214416326322,36.0
La Dorada,2025-12-31,2025,12,164.85550669394513,5.317919570772424,34.10171196970648,36.0
La Merced,2005-01-31,2005,1,130.53041628201805,4.2106585897425175,44.12120602666116,7.0
La Merced,2005-02-28,2005,2,104.45107071286156,3.730395382602199,36.85361914602267,7.0
La Merced,2005-03-31,2005,3,158.81969005623642,5.123215808265691,26.49673314256733,7.0
La Merced,2005-04-30,2005,4,203.22684271870827,6.774228090623609,28.932044931009507,7.0
La Merced,2005-05-31,2005,5,298.79878728243773,9.638670557497992,40.0866624481824,7.0
La Merced,2005-06-30,2005,6,151.5881391507428,5.052937971691426,20.78271161812503,7.0
La Merced,2005-07-31,2005,7,85.43561667747238,2.7559876347571737,14.147937327015155,7.0
La Merced,2005-08-31,2005,8,115.84076207316652,3.7367987765537585,13.35222584341659,7.0
La Merced,2005-09-30,2005,9,165.8912325683905,5.529707752279683,30.04783440674243,7.0
La Merced,2005-10-31,2005,10,342.5266090925048,11.04924545459693,46.04537241410236,7.0
La Merced,2005-11-30,2005,11,276.96831772927527,9.23227725764251,50.72610784517664,7.0
La Merced,2005-12-31,2005,12,186.10616932045036,6.003424816788721,41.777856289610575,7.0
La Merced,2006-01-31,2006,1,140.35207980279208,4.527486445251357,27.05953127024125,7.0
La Merced,2006-02-28,2006,2,100.9431863849666,3.605113799463093,21.3948505453512,7.0
La Merced,2006-03-31,2006,3,213.20828171944132,6.877686507078752,30.640903234157435,7.0
La Merced,2006-04-30,2006,4,234.1360432086348,7.804534773621159,24.201146638312306,7.0
La Merced,2006-05-31,2006,5,246.44886682893144,7.9499634460945625,37.58623442876907,7.0
La Merced,2006-06-30,2006,6,171.96443746235906,5.732147915411969,28.28535524744566,7.0
La Merced,2006-07-31,2006,7,91.01357201232392,2.935921677816901,20.199390907028093,7.0
La Merced,2006-08-31,2006,8,119.38200593124442,3.8510324493949812,19.578257216888225,7.0
La Merced,2006-09-30,2006,9,184.00648832515796,6.133549610838599,20.70521714606253,7.0
La Merced,2006-10-31,2006,10,282.1437091094296,9.101409971271924,40.07588145716661,7.0
La Merced,2006-11-30,2006,11,246.49919528247548,8.216639842749183,34.36279189181165,7.0
La Merced,2006-12-31,2006,12,171.47272058733466,5.531378083462409,35.98698156707141,7.0
La Merced,2007-01-31,2007,1,100.23272765996505,3.2333137954827436,34.42075837842461,7.0
La Merced,2007-02-28,2007,2,32.19965035769405,1.1499875127747874,13.865027339442248,7.0
La Merced,2007-03-31,2007,3,210.540839085287,6.7916399704931285,22.720631203683865,7.0
La Merced,2007-04-30,2007,4,280.0239245288226,9.33413081762742,30.69946086390488,7.0
La Merced,2007-05-31,2007,5,299.7585241379381,9.66962981090123,25.213133426588406,7.0
La Merced,2007-06-30,2007,6,67.36219723776084,2.2454065745920277,18.91361557577743,7.0
La Merced,2007-07-31,2007,7,172.72125819005123,5.571653490001653,33.31279297134503,7.0
La Merced,2007-08-31,2007,8,189.00605173402903,6.09696941077513,24.94987597303326,7.0
La Merced,2007-09-30,2007,9,173.94175602984268,5.7980585343280895,25.932012931668037,7.0
La Merced,2007-10-31,2007,10,352.442495923464,11.369112771724645,42.08403767696044,7.0
La Merced,2007-11-30,2007,11,230.20198551035253,7.673399517011751,40.21917938440024,7.0
La Merced,2007-12-31,2007,12,236.97209214839805,7.644261037045099,69.13292566416214,7.0
La Merced,2008-01-31,2008,1,112.96957752136956,3.6441799200441793,22.545090539114817,7.0
La Merced,2008-02-29,2008,2,166.04182419939107,5.725580144806589,59.557778302666286,7.0
La Merced,2008-03-31,2008,3,235.14174356395696,7.585217534321193,26.45147245757434,7.0
La Merced,2008-04-30,2008,4,244.02022391111672,8.13400746370389,42.99735812232607,7.0
La Merced,2008-05-31,2008,5,365.649536969386,11.795146353851163,39.91623911435912,7.0
La Merced,2008-06-30,2008,6,217.0618873151792,7.235396243839307,20.234170742424165,7.0
La Merced,2008-07-31,2008,7,196.1811256076203,6.3284234066974285,17.01060807494079,7.0
La Merced,2008-08-31,2008,8,284.9374588875544,9.191530931856594,27.956191827164226,7.0
